Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS,Home Points Dif,Home Win
2009-04-30,1.44,2.91,Houston Rockets,Portland Trail Blazers,92.0,76.0,16.0,True
2009-04-30,1.37,3.16,Philadelphia 76ers,Orlando Magic,89.0,114.0,-25.0,False
2009-04-30,1.66,2.27,Chicago Bulls,Boston Celtics,128.0,127.0,1.0,True
2009-04-29,1.12,6.64,Denver Nuggets,New Orleans Pelicans,107.0,86.0,21.0,True
2009-04-29,1.35,3.32,Atlanta Hawks,Miami Heat,106.0,91.0,15.0,True
2009-04-28,1.4,3.09,Portland Trail Blazers,Houston Rockets,88.0,77.0,11.0,True
2009-04-28,1.42,2.88,San Antonio Spurs,Dallas Mavericks,93.0,106.0,-13.0,False
2009-04-28,1.21,4.7,Orlando Magic,Philadelphia 76ers,91.0,78.0,13.0,True
2009-04-28,1.25,4.27,Boston Celtics,Chicago Bulls,106.0,104.0,2.0,True
2009-04-27,1.07,9.8,Los Angeles Lakers,Utah Jazz,107.0,96.0,11.0,True
2009-04-27,1.77,2.07,New Orleans Pelicans,Denver Nuggets,63.0,121.0,-58.0,False
2009-04-27,1.45,2.81,Miami Heat,Atlanta Hawks,71.0,81.0,-10.0,False
2009-04-26,1.45,2.88,Houston Rockets,Portland Trail Blazers,89.0,88.0,1.0,True
2009-04-26,2.71,1.49,Philadelphia 76ers,Orlando Magic,81.0,84.0,-3.0,False
2009-04-26,4.59,1.22,Detroit Pistons,Cleveland Cavaliers,78.0,99.0,-21.0,False
2009-04-26,1.63,2.35,Chicago Bulls,Boston Celtics,121.0,118.0,3.0,True
2009-04-25,2.81,1.47,Utah Jazz,Los Angeles Lakers,94.0,108.0,-14.0,False
2009-04-25,1.53,2.6,Miami Heat,Atlanta Hawks,107.0,78.0,29.0,True
2009-04-25,1.48,2.76,Dallas Mavericks,San Antonio Spurs,99.0,90.0,9.0,True
2009-04-25,1.5,2.68,New Orleans Pelicans,Denver Nuggets,95.0,93.0,2.0,True
2009-04-24,1.36,3.26,Houston Rockets,Portland Trail Blazers,86.0,83.0,3.0,True
2009-04-24,2.46,1.58,Philadelphia 76ers,Orlando Magic,96.0,94.0,2.0,True
2009-04-24,2.93,1.43,Detroit Pistons,Cleveland Cavaliers,68.0,79.0,-11.0,False
2009-04-23,2.07,1.79,Utah Jazz,Los Angeles Lakers,88.0,86.0,2.0,True
2009-04-23,1.46,2.81,Dallas Mavericks,San Antonio Spurs,88.0,67.0,21.0,True
2009-04-23,1.62,2.4,Chicago Bulls,Boston Celtics,86.0,107.0,-21.0,False
2009-04-22,1.36,3.28,Denver Nuggets,New Orleans Pelicans,108.0,93.0,15.0,True
2009-04-22,1.45,2.84,Atlanta Hawks,Miami Heat,93.0,108.0,-15.0,False
2009-04-22,1.12,6.9,Orlando Magic,Philadelphia 76ers,96.0,87.0,9.0,True
2009-04-21,1.11,7.17,Los Angeles Lakers,Utah Jazz,119.0,109.0,10.0,True
2009-04-21,1.39,3.13,Portland Trail Blazers,Houston Rockets,107.0,103.0,4.0,True
2009-04-21,1.11,8.15,Cleveland Cavaliers,Detroit Pistons,94.0,82.0,12.0,True
2009-04-20,1.34,3.37,San Antonio Spurs,Dallas Mavericks,105.0,84.0,21.0,True
2009-04-20,1.21,4.81,Boston Celtics,Chicago Bulls,118.0,115.0,3.0,True
2009-04-19,1.37,3.28,Denver Nuggets,New Orleans Pelicans,113.0,84.0,29.0,True
2009-04-19,1.49,2.72,Atlanta Hawks,Miami Heat,90.0,64.0,26.0,True
2009-04-19,1.17,5.48,Orlando Magic,Philadelphia 76ers,98.0,100.0,-2.0,False
2009-04-19,1.1,8.25,Los Angeles Lakers,Utah Jazz,113.0,100.0,13.0,True
2009-04-18,1.45,2.85,Portland Trail Blazers,Houston Rockets,81.0,108.0,-27.0,False
2009-04-18,1.54,2.55,San Antonio Spurs,Dallas Mavericks,97.0,105.0,-8.0,False
2009-04-18,1.09,8.15,Cleveland Cavaliers,Detroit Pistons,102.0,84.0,18.0,True
2009-04-18,1.22,4.55,Boston Celtics,Chicago Bulls,103.0,105.0,-2.0,False
2009-04-15,1.74,2.11,Los Angeles Clippers,Oklahoma City Thunder,85.0,126.0,-41.0,False
2009-04-15,1.16,5.05,Phoenix Suns,Golden State Warriors,117.0,113.0,4.0,True
2009-04-15,1.31,3.55,Portland Trail Blazers,Denver Nuggets,104.0,76.0,28.0,True
2009-04-15,0.0,0.0,Boston Celtics,Washington Wizards,115.0,107.0,8.0,True
2009-04-15,1.13,5.98,Chicago Bulls,Toronto Raptors,98.0,109.0,-11.0,False
2009-04-15,2.21,1.69,Cleveland Cavaliers,Philadelphia 76ers,110.0,111.0,-1.0,False
2009-04-15,1.92,1.87,Dallas Mavericks,Houston Rockets,95.0,84.0,11.0,True
2009-04-15,1.26,4.02,Indiana Pacers,Milwaukee Bucks,115.0,108.0,7.0,True
2009-04-15,1.28,3.85,Memphis Grizzlies,Atlanta Hawks,98.0,90.0,8.0,True
2009-04-15,2.06,1.77,Miami Heat,Detroit Pistons,102.0,96.0,6.0,True
2009-04-15,1.27,3.87,Minnesota Timberwolves,Sacramento Kings,90.0,97.0,-7.0,False
2009-04-15,1.42,3.03,New York Knicks,Brooklyn Nets,102.0,73.0,29.0,True
2009-04-15,1.6,2.4,Orlando Magic,Charlotte Hornets,98.0,73.0,25.0,True
2009-04-15,1.2,4.78,San Antonio Spurs,New Orleans Pelicans,105.0,98.0,7.0,True
2009-04-14,1.38,3.19,Los Angeles Lakers,Utah Jazz,125.0,112.0,13.0,True
2009-04-14,1.35,3.34,Philadelphia 76ers,Boston Celtics,98.0,100.0,-2.0,False
2009-04-14,1.17,5.34,Atlanta Hawks,Miami Heat,81.0,79.0,2.0,True
2009-04-13,2.54,1.56,Golden State Warriors,San Antonio Spurs,72.0,101.0,-29.0,False
2009-04-13,1.24,4.19,Phoenix Suns,Memphis Grizzlies,119.0,110.0,9.0,True
2009-04-13,1.07,8.83,Portland Trail Blazers,Oklahoma City Thunder,113.0,83.0,30.0,True
2009-04-13,1.03,15.16,Denver Nuggets,Sacramento Kings,118.0,98.0,20.0,True
2009-04-13,1.06,9.65,Utah Jazz,Los Angeles Clippers,106.0,85.0,21.0,True
2009-04-13,1.09,7.66,Dallas Mavericks,Minnesota Timberwolves,96.0,94.0,2.0,True
2009-04-13,1.25,4.12,Houston Rockets,New Orleans Pelicans,86.0,66.0,20.0,True
2009-04-13,1.5,2.68,Milwaukee Bucks,Orlando Magic,98.0,80.0,18.0,True
2009-04-13,1.59,2.4,Brooklyn Nets,Charlotte Hornets,91.0,87.0,4.0,True
2009-04-13,1.55,2.54,Detroit Pistons,Chicago Bulls,88.0,91.0,-3.0,False
2009-04-13,2.61,1.52,Indiana Pacers,Cleveland Cavaliers,109.0,117.0,-8.0,False
2009-04-13,1.67,2.24,Washington Wizards,Toronto Raptors,96.0,97.0,-1.0,False
2009-04-12,1.11,6.85,Los Angeles Lakers,Memphis Grizzlies,92.0,75.0,17.0,True
2009-04-12,4.71,1.21,Sacramento Kings,San Antonio Spurs,92.0,95.0,-3.0,False
2009-04-12,1.34,3.39,Miami Heat,New York Knicks,122.0,105.0,17.0,True
2009-04-12,2.08,1.77,Toronto Raptors,Philadelphia 76ers,111.0,104.0,7.0,True
2009-04-12,1.26,4.08,Cleveland Cavaliers,Boston Celtics,107.0,76.0,31.0,True
2009-04-12,1.54,2.52,New Orleans Pelicans,Dallas Mavericks,102.0,92.0,10.0,True
2009-04-11,3.24,1.36,Los Angeles Clippers,Portland Trail Blazers,72.0,87.0,-15.0,False
2009-04-11,1.03,14.1,Utah Jazz,Golden State Warriors,108.0,118.0,-10.0,False
2009-04-11,1.18,5.19,Chicago Bulls,Charlotte Hornets,113.0,106.0,7.0,True
2009-04-11,1.33,3.42,Milwaukee Bucks,Oklahoma City Thunder,115.0,98.0,17.0,True
2009-04-11,2.09,1.77,Minnesota Timberwolves,Phoenix Suns,97.0,110.0,-13.0,False
2009-04-11,3.44,1.33,Brooklyn Nets,Orlando Magic,103.0,93.0,10.0,True
2009-04-11,1.74,2.12,Indiana Pacers,Detroit Pistons,106.0,102.0,4.0,True
2009-04-10,3.42,1.33,Golden State Warriors,Houston Rockets,109.0,113.0,-4.0,False
2009-04-10,1.54,2.56,Los Angeles Clippers,Sacramento Kings,109.0,78.0,31.0,True
2009-04-10,1.82,1.95,Portland Trail Blazers,Los Angeles Lakers,106.0,98.0,8.0,True
2009-04-10,1.31,3.77,Dallas Mavericks,New Orleans Pelicans,100.0,92.0,8.0,True
2009-04-10,1.77,2.08,San Antonio Spurs,Utah Jazz,105.0,99.0,6.0,True
2009-04-10,1.28,3.94,Detroit Pistons,Brooklyn Nets,100.0,93.0,7.0,True
2009-04-10,2.14,1.73,Memphis Grizzlies,Phoenix Suns,106.0,89.0,17.0,True
2009-04-10,2.36,1.62,Oklahoma City Thunder,Charlotte Hornets,84.0,81.0,3.0,True
2009-04-10,1.12,6.33,Orlando Magic,New York Knicks,95.0,105.0,-10.0,False
2009-04-10,1.34,3.44,Toronto Raptors,Washington Wizards,98.0,100.0,-2.0,False
2009-04-10,1.42,2.93,Atlanta Hawks,Indiana Pacers,122.0,118.0,4.0,True
2009-04-10,1.37,3.13,Boston Celtics,Miami Heat,105.0,98.0,7.0,True
2009-04-10,3.47,1.33,Philadelphia 76ers,Cleveland Cavaliers,92.0,102.0,-10.0,False
2009-04-09,1.2,4.61,Los Angeles Lakers,Denver Nuggets,116.0,102.0,14.0,True
2009-04-09,6.7,1.12,Sacramento Kings,Houston Rockets,98.0,115.0,-17.0,False
2009-04-09,1.37,3.13,Chicago Bulls,Philadelphia 76ers,113.0,99.0,14.0,True
2009-04-08,1.36,3.27,Golden State Warriors,Minnesota Timberwolves,97.0,105.0,-8.0,False
2009-04-08,1.62,2.33,Dallas Mavericks,Utah Jazz,130.0,101.0,29.0,True
2009-04-08,1.06,9.79,Denver Nuggets,Oklahoma City Thunder,122.0,112.0,10.0,True
2009-04-08,1.97,1.82,Milwaukee Bucks,Atlanta Hawks,105.0,113.0,-8.0,False
2009-04-08,1.66,2.26,New Orleans Pelicans,Phoenix Suns,100.0,105.0,-5.0,False
2009-04-08,1.15,5.38,Boston Celtics,Brooklyn Nets,106.0,104.0,2.0,True
2009-04-08,2.44,1.6,New York Knicks,Detroit Pistons,86.0,113.0,-27.0,False
2009-04-08,1.03,14.25,Cleveland Cavaliers,Washington Wizards,98.0,86.0,12.0,True
2009-04-08,1.31,3.61,Indiana Pacers,Toronto Raptors,130.0,101.0,29.0,True
2009-04-08,1.04,13.9,Orlando Magic,Memphis Grizzlies,81.0,78.0,3.0,True
2009-04-08,1.68,2.23,San Antonio Spurs,Portland Trail Blazers,83.0,95.0,-12.0,False
2009-04-07,1.76,2.11,Los Angeles Clippers,Minnesota Timberwolves,77.0,87.0,-10.0,False
2009-04-07,7.94,1.11,Sacramento Kings,Los Angeles Lakers,104.0,122.0,-18.0,False
2009-04-07,1.26,3.99,Chicago Bulls,New York Knicks,110.0,103.0,7.0,True
2009-04-07,1.81,1.95,Houston Rockets,Orlando Magic,93.0,83.0,10.0,True
2009-04-07,3.6,1.3,Memphis Grizzlies,Portland Trail Blazers,93.0,96.0,-3.0,False
2009-04-07,3.15,1.37,Oklahoma City Thunder,San Antonio Spurs,89.0,99.0,-10.0,False
2009-04-07,1.53,2.6,Miami Heat,New Orleans Pelicans,87.0,93.0,-6.0,False
2009-04-07,1.48,2.7,Charlotte Hornets,Philadelphia 76ers,101.0,98.0,3.0,True
2009-04-07,2.01,1.78,Toronto Raptors,Atlanta Hawks,110.0,118.0,-8.0,False
2009-04-05,1.02,14.25,Los Angeles Lakers,Los Angeles Clippers,88.0,85.0,3.0,True
2009-04-05,1.74,2.13,Sacramento Kings,Golden State Warriors,100.0,105.0,-5.0,False
2009-04-05,2.2,1.69,Brooklyn Nets,Philadelphia 76ers,96.0,67.0,29.0,True
2009-04-05,1.59,2.43,Houston Rockets,Portland Trail Blazers,102.0,88.0,14.0,True
2009-04-05,3.59,1.3,Minnesota Timberwolves,Denver Nuggets,87.0,110.0,-23.0,False
2009-04-05,1.72,2.14,New Orleans Pelicans,Utah Jazz,94.0,108.0,-14.0,False
2009-04-05,1.75,2.11,Oklahoma City Thunder,Indiana Pacers,99.0,117.0,-18.0,False
2009-04-05,1.7,2.2,Detroit Pistons,Charlotte Hornets,104.0,97.0,7.0,True
2009-04-05,1.42,2.95,Toronto Raptors,New York Knicks,103.0,112.0,-9.0,False
2009-04-05,1.61,2.32,Dallas Mavericks,Phoenix Suns,140.0,116.0,24.0,True
2009-04-05,1.41,3.03,Cleveland Cavaliers,San Antonio Spurs,101.0,81.0,20.0,True
2009-04-04,1.04,12.2,Denver Nuggets,Los Angeles Clippers,120.0,104.0,16.0,True
2009-04-04,1.31,3.57,Milwaukee Bucks,Memphis Grizzlies,102.0,107.0,-5.0,False
2009-04-04,2.02,1.81,Atlanta Hawks,Orlando Magic,82.0,88.0,-6.0,False
2009-04-04,2.05,1.8,Washington Wizards,Miami Heat,104.0,118.0,-14.0,False
2009-04-04,1.6,2.39,Philadelphia 76ers,Detroit Pistons,95.0,90.0,5.0,True
2009-04-04,1.28,3.91,Chicago Bulls,Brooklyn Nets,103.0,94.0,9.0,True
2009-04-04,1.68,2.25,New York Knicks,Toronto Raptors,95.0,102.0,-7.0,False
2009-04-03,2.62,1.51,Golden State Warriors,New Orleans Pelicans,111.0,103.0,8.0,True
2009-04-03,1.43,2.96,Los Angeles Lakers,Houston Rockets,93.0,81.0,12.0,True
2009-04-03,1.05,11.0,Phoenix Suns,Sacramento Kings,139.0,111.0,28.0,True
2009-04-03,1.06,10.5,Utah Jazz,Minnesota Timberwolves,102.0,103.0,-1.0,False
2009-04-03,3.69,1.3,Memphis Grizzlies,Dallas Mavericks,107.0,102.0,5.0,True
2009-04-03,2.77,1.48,Oklahoma City Thunder,Portland Trail Blazers,72.0,107.0,-35.0,False
2009-04-03,1.6,2.44,Orlando Magic,Cleveland Cavaliers,116.0,87.0,29.0,True
2009-04-03,1.47,2.8,Boston Celtics,Atlanta Hawks,104.0,92.0,12.0,True
2009-04-03,1.49,2.71,Charlotte Hornets,Miami Heat,92.0,97.0,-5.0,False
2009-04-03,2.6,1.53,Indiana Pacers,San Antonio Spurs,121.0,126.0,-5.0,False
2009-04-02,1.48,2.67,Denver Nuggets,Utah Jazz,114.0,104.0,10.0,True
2009-04-02,5.5,1.13,Washington Wizards,Cleveland Cavaliers,109.0,101.0,8.0,True
2009-04-02,1.27,3.75,Philadelphia 76ers,Milwaukee Bucks,105.0,95.0,10.0,True
2009-04-01,1.23,4.06,Golden State Warriors,Sacramento Kings,143.0,141.0,2.0,True
2009-04-01,2.42,1.58,Los Angeles Clippers,New Orleans Pelicans,98.0,104.0,-6.0,False
2009-04-01,1.78,2.03,Phoenix Suns,Houston Rockets,114.0,109.0,5.0,True
2009-04-01,1.43,2.88,Dallas Mavericks,Miami Heat,98.0,96.0,2.0,True
2009-04-01,1.65,2.27,Memphis Grizzlies,Washington Wizards,112.0,107.0,5.0,True
2009-04-01,3.49,1.32,Milwaukee Bucks,Los Angeles Lakers,98.0,104.0,-6.0,False
2009-04-01,1.22,4.64,Boston Celtics,Charlotte Hornets,111.0,109.0,2.0,True
2009-04-01,1.84,1.98,Brooklyn Nets,Detroit Pistons,111.0,98.0,13.0,True
2009-04-01,1.15,5.47,Orlando Magic,Toronto Raptors,95.0,99.0,-4.0,False
2009-03-31,1.38,3.11,Portland Trail Blazers,Utah Jazz,125.0,104.0,21.0,True
2009-03-31,3.27,1.35,Sacramento Kings,New Orleans Pelicans,110.0,111.0,-1.0,False
2009-03-31,1.08,7.97,Denver Nuggets,New York Knicks,111.0,104.0,7.0,True
2009-03-31,1.08,7.95,San Antonio Spurs,Oklahoma City Thunder,95.0,96.0,-1.0,False
2009-03-31,4.07,1.25,Minnesota Timberwolves,Dallas Mavericks,88.0,108.0,-20.0,False
2009-03-31,2.98,1.4,Charlotte Hornets,Los Angeles Lakers,94.0,84.0,10.0,True
2009-03-31,1.18,5.03,Cleveland Cavaliers,Detroit Pistons,79.0,73.0,6.0,True
2009-03-31,1.73,2.16,Indiana Pacers,Chicago Bulls,107.0,105.0,2.0,True
2009-03-31,1.73,2.15,Philadelphia 76ers,Atlanta Hawks,98.0,85.0,13.0,True
2009-03-30,1.43,2.87,Golden State Warriors,Memphis Grizzlies,109.0,114.0,-5.0,False
2009-03-30,1.11,7.06,Utah Jazz,New York Knicks,112.0,104.0,8.0,True
2009-03-30,1.56,2.49,Brooklyn Nets,Milwaukee Bucks,78.0,107.0,-29.0,False
2009-03-30,2.2,1.71,Miami Heat,Orlando Magic,95.0,101.0,-6.0,False
2009-03-29,3.08,1.38,Sacramento Kings,Phoenix Suns,126.0,118.0,8.0,True
2009-03-29,2.01,1.81,New Orleans Pelicans,San Antonio Spurs,90.0,86.0,4.0,True
2009-03-29,1.12,6.59,Boston Celtics,Oklahoma City Thunder,103.0,84.0,19.0,True
2009-03-29,1.19,4.84,Indiana Pacers,Washington Wizards,124.0,115.0,9.0,True
2009-03-29,1.76,2.1,Detroit Pistons,Philadelphia 76ers,101.0,97.0,4.0,True
2009-03-29,2.45,1.58,Atlanta Hawks,Los Angeles Lakers,86.0,76.0,10.0,True
2009-03-29,2.42,1.59,Minnesota Timberwolves,Brooklyn Nets,108.0,99.0,9.0,True
2009-03-29,1.77,2.08,Toronto Raptors,Chicago Bulls,134.0,129.0,5.0,True
2009-03-29,1.19,4.78,Cleveland Cavaliers,Dallas Mavericks,102.0,74.0,28.0,True
2009-03-28,1.06,9.34,Portland Trail Blazers,Memphis Grizzlies,86.0,66.0,20.0,True
2009-03-28,1.02,14.0,Houston Rockets,Los Angeles Clippers,110.0,93.0,17.0,True
2009-03-28,1.06,9.5,Denver Nuggets,Golden State Warriors,129.0,116.0,13.0,True
2009-03-28,1.2,4.69,Utah Jazz,Phoenix Suns,104.0,99.0,5.0,True
2009-03-28,1.19,4.66,Miami Heat,Milwaukee Bucks,102.0,85.0,17.0,True
2009-03-28,1.31,3.43,Charlotte Hornets,New York Knicks,96.0,85.0,11.0,True
2009-03-28,2.67,1.49,Washington Wizards,Detroit Pistons,96.0,98.0,-2.0,False
2009-03-28,1.21,4.56,Chicago Bulls,Indiana Pacers,112.0,106.0,6.0,True
2009-03-27,1.63,2.3,Sacramento Kings,Memphis Grizzlies,95.0,113.0,-18.0,False
2009-03-27,1.56,2.53,Dallas Mavericks,Denver Nuggets,101.0,103.0,-2.0,False
2009-03-27,1.1,7.34,San Antonio Spurs,Los Angeles Clippers,111.0,98.0,13.0,True
2009-03-27,1.98,1.83,Atlanta Hawks,Boston Celtics,93.0,99.0,-6.0,False
2009-03-27,3.75,1.3,Brooklyn Nets,Los Angeles Lakers,95.0,103.0,-8.0,False
2009-03-27,1.03,15.9,Cleveland Cavaliers,Minnesota Timberwolves,107.0,85.0,22.0,True
2009-03-27,2.64,1.51,New York Knicks,New Orleans Pelicans,103.0,93.0,10.0,True
2009-03-27,1.08,8.28,Orlando Magic,Milwaukee Bucks,110.0,94.0,16.0,True
2009-03-27,1.44,2.96,Philadelphia 76ers,Charlotte Hornets,95.0,100.0,-5.0,False
2009-03-27,1.43,3.0,Toronto Raptors,Oklahoma City Thunder,112.0,96.0,16.0,True
2009-03-26,1.36,3.28,Portland Trail Blazers,Phoenix Suns,129.0,109.0,20.0,True
2009-03-26,1.41,2.97,Chicago Bulls,Miami Heat,106.0,87.0,19.0,True
2009-03-26,4.07,1.24,Detroit Pistons,Los Angeles Lakers,77.0,92.0,-15.0,False
2009-03-25,1.63,2.34,Phoenix Suns,Utah Jazz,118.0,114.0,4.0,True
2009-03-25,1.16,5.35,Dallas Mavericks,Golden State Warriors,128.0,106.0,22.0,True
2009-03-25,1.52,2.59,New Orleans Pelicans,Denver Nuggets,88.0,101.0,-13.0,False
2009-03-25,1.61,2.38,Orlando Magic,Boston Celtics,84.0,82.0,2.0,True
2009-03-25,1.35,3.26,New York Knicks,Los Angeles Clippers,135.0,140.0,-5.0,False
2009-03-25,1.37,3.24,Atlanta Hawks,San Antonio Spurs,92.0,102.0,-10.0,False
2009-03-25,1.08,9.24,Cleveland Cavaliers,Brooklyn Nets,98.0,87.0,11.0,True
2009-03-25,1.93,1.85,Indiana Pacers,Miami Heat,90.0,88.0,2.0,True
2009-03-25,1.15,6.0,Philadelphia 76ers,Minnesota Timberwolves,96.0,88.0,8.0,True
2009-03-25,1.54,2.61,Toronto Raptors,Milwaukee Bucks,115.0,106.0,9.0,True
2009-03-25,3.48,1.32,Washington Wizards,Charlotte Hornets,95.0,93.0,2.0,True
2009-03-24,1.39,3.1,Utah Jazz,Houston Rockets,99.0,86.0,13.0,True
2009-03-24,1.21,5.05,San Antonio Spurs,Golden State Warriors,107.0,106.0,1.0,True
2009-03-24,1.45,2.86,Chicago Bulls,Detroit Pistons,99.0,91.0,8.0,True
2009-03-24,3.88,1.26,Oklahoma City Thunder,Los Angeles Lakers,89.0,107.0,-18.0,False
2009-03-23,1.6,2.41,Phoenix Suns,Denver Nuggets,118.0,115.0,3.0,True
2009-03-23,1.23,4.33,Portland Trail Blazers,Philadelphia 76ers,108.0,114.0,-6.0,False
2009-03-23,1.02,15.75,Boston Celtics,Los Angeles Clippers,90.0,77.0,13.0,True
2009-03-23,1.19,5.06,Miami Heat,Memphis Grizzlies,94.0,82.0,12.0,True
2009-03-23,3.04,1.38,New York Knicks,Orlando Magic,102.0,106.0,-4.0,False
2009-03-23,1.1,7.93,Atlanta Hawks,Minnesota Timberwolves,109.0,97.0,12.0,True
2009-03-23,3.53,1.29,Washington Wizards,Chicago Bulls,99.0,101.0,-2.0,False
2009-03-22,2.63,1.48,Sacramento Kings,Philadelphia 76ers,100.0,112.0,-12.0,False
2009-03-22,1.21,4.51,New Orleans Pelicans,Golden State Warriors,99.0,89.0,10.0,True
2009-03-22,3.1,1.4,Brooklyn Nets,Cleveland Cavaliers,88.0,96.0,-8.0,False
2009-03-22,2.09,1.76,Minnesota Timberwolves,Oklahoma City Thunder,90.0,97.0,-7.0,False
2009-03-22,1.6,2.39,San Antonio Spurs,Houston Rockets,85.0,87.0,-2.0,False
2009-03-22,1.5,2.63,Toronto Raptors,Los Angeles Clippers,100.0,76.0,24.0,True
2009-03-22,1.75,2.16,Detroit Pistons,Miami Heat,96.0,101.0,-5.0,False
2009-03-21,1.04,12.45,Phoenix Suns,Washington Wizards,128.0,96.0,32.0,True
2009-03-21,2.47,1.57,Chicago Bulls,Los Angeles Lakers,109.0,117.0,-8.0,False
2009-03-21,2.26,1.67,Milwaukee Bucks,Portland Trail Blazers,84.0,96.0,-12.0,False
2009-03-21,3.88,1.27,Memphis Grizzlies,Boston Celtics,87.0,105.0,-18.0,False
2009-03-21,1.36,3.14,Charlotte Hornets,Indiana Pacers,83.0,108.0,-25.0,False
2009-03-21,1.09,7.58,Orlando Magic,New York Knicks,110.0,103.0,7.0,True
2009-03-21,1.24,4.2,Cleveland Cavaliers,Atlanta Hawks,102.0,96.0,6.0,True
2009-03-20,2.02,1.81,Golden State Warriors,Philadelphia 76ers,119.0,111.0,8.0,True
2009-03-20,1.06,10.63,Denver Nuggets,Washington Wizards,116.0,105.0,11.0,True
2009-03-20,1.11,7.03,Houston Rockets,Minnesota Timberwolves,107.0,88.0,19.0,True
2009-03-20,1.52,2.67,San Antonio Spurs,Boston Celtics,77.0,80.0,-3.0,False
