Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS,Home Points Dif,Home Win
2017-04-21,2.07,1.8,Utah Jazz,Los Angeles Clippers,106.0,111.0,-5.0,False
2017-04-21,1.73,2.18,Oklahoma City Thunder,Houston Rockets,115.0,113.0,2.0,True
2017-04-21,2.18,1.73,Chicago Bulls,Boston Celtics,87.0,104.0,-17.0,False
2017-04-20,2.44,1.6,Memphis Grizzlies,San Antonio Spurs,105.0,94.0,11.0,True
2017-04-20,1.8,2.08,Milwaukee Bucks,Toronto Raptors,104.0,77.0,27.0,True
2017-04-20,2.09,1.79,Indiana Pacers,Cleveland Cavaliers,114.0,119.0,-5.0,False
2017-04-19,1.12,7.09,Golden State Warriors,Portland Trail Blazers,110.0,81.0,29.0,True
2017-04-19,1.29,3.8,Houston Rockets,Oklahoma City Thunder,115.0,111.0,4.0,True
2017-04-19,1.41,3.06,Washington Wizards,Atlanta Hawks,109.0,101.0,8.0,True
2017-04-18,1.2,4.83,Los Angeles Clippers,Utah Jazz,99.0,91.0,8.0,True
2017-04-18,1.3,3.77,Boston Celtics,Chicago Bulls,97.0,111.0,-14.0,False
2017-04-18,1.26,4.09,Toronto Raptors,Milwaukee Bucks,106.0,100.0,6.0,True
2017-04-17,1.15,5.95,San Antonio Spurs,Memphis Grizzlies,96.0,82.0,14.0,True
2017-04-17,1.23,4.43,Cleveland Cavaliers,Indiana Pacers,117.0,111.0,6.0,True
2017-04-16,1.32,3.57,Houston Rockets,Oklahoma City Thunder,118.0,87.0,31.0,True
2017-04-16,1.33,3.53,Boston Celtics,Chicago Bulls,102.0,106.0,-4.0,False
2017-04-16,1.04,13.57,Golden State Warriors,Portland Trail Blazers,121.0,109.0,12.0,True
2017-04-16,1.43,2.95,Washington Wizards,Atlanta Hawks,114.0,107.0,7.0,True
2017-04-15,1.43,2.96,Los Angeles Clippers,Utah Jazz,95.0,97.0,-2.0,False
2017-04-15,1.19,5.1,San Antonio Spurs,Memphis Grizzlies,111.0,82.0,29.0,True
2017-04-15,1.28,3.88,Toronto Raptors,Milwaukee Bucks,83.0,97.0,-14.0,False
2017-04-15,1.2,4.88,Cleveland Cavaliers,Indiana Pacers,109.0,108.0,1.0,True
2017-04-12,1.09,8.22,Golden State Warriors,Los Angeles Lakers,109.0,94.0,15.0,True
2017-04-12,1.03,15.17,Los Angeles Clippers,Sacramento Kings,115.0,95.0,20.0,True
2017-04-12,1.31,3.61,Portland Trail Blazers,New Orleans Pelicans,100.0,103.0,-3.0,False
2017-04-12,1.59,2.48,Utah Jazz,San Antonio Spurs,101.0,97.0,4.0,True
2017-04-12,1.07,9.7,Boston Celtics,Milwaukee Bucks,112.0,94.0,18.0,True
2017-04-12,1.06,11.79,Chicago Bulls,Brooklyn Nets,112.0,73.0,39.0,True
2017-04-12,2.32,1.65,Cleveland Cavaliers,Toronto Raptors,83.0,98.0,-15.0,False
2017-04-12,1.29,3.84,Houston Rockets,Minnesota Timberwolves,123.0,118.0,5.0,True
2017-04-12,1.06,11.02,Indiana Pacers,Atlanta Hawks,104.0,86.0,18.0,True
2017-04-12,1.25,4.16,Memphis Grizzlies,Dallas Mavericks,93.0,100.0,-7.0,False
2017-04-12,1.17,5.42,Miami Heat,Washington Wizards,110.0,102.0,8.0,True
2017-04-12,1.7,2.23,New York Knicks,Philadelphia 76ers,114.0,113.0,1.0,True
2017-04-12,1.42,2.98,Oklahoma City Thunder,Denver Nuggets,105.0,111.0,-6.0,False
2017-04-12,1.82,2.06,Orlando Magic,Detroit Pistons,113.0,109.0,4.0,True
2017-04-11,1.73,2.19,Los Angeles Lakers,New Orleans Pelicans,108.0,96.0,12.0,True
2017-04-11,1.47,2.79,Sacramento Kings,Phoenix Suns,129.0,104.0,25.0,True
2017-04-11,1.73,2.18,Dallas Mavericks,Denver Nuggets,91.0,109.0,-18.0,False
2017-04-11,1.33,3.53,Minnesota Timberwolves,Oklahoma City Thunder,98.0,100.0,-2.0,False
2017-04-11,1.28,3.9,Atlanta Hawks,Charlotte Hornets,103.0,76.0,27.0,True
2017-04-10,1.17,5.45,Golden State Warriors,Utah Jazz,99.0,105.0,-6.0,False
2017-04-10,1.21,4.65,Los Angeles Clippers,Houston Rockets,125.0,96.0,29.0,True
2017-04-10,5.37,1.18,Portland Trail Blazers,San Antonio Spurs,99.0,98.0,1.0,True
2017-04-10,1.26,4.1,Chicago Bulls,Orlando Magic,122.0,75.0,47.0,True
2017-04-10,1.44,2.89,Detroit Pistons,Washington Wizards,101.0,105.0,-4.0,False
2017-04-10,1.38,3.23,Milwaukee Bucks,Charlotte Hornets,89.0,79.0,10.0,True
2017-04-10,1.14,6.24,Boston Celtics,Brooklyn Nets,114.0,105.0,9.0,True
2017-04-10,1.16,5.59,Miami Heat,Cleveland Cavaliers,124.0,121.0,3.0,True
2017-04-10,4.5,1.22,Philadelphia 76ers,Indiana Pacers,111.0,120.0,-9.0,False
2017-04-09,2.89,1.44,Los Angeles Lakers,Minnesota Timberwolves,110.0,109.0,1.0,True
2017-04-09,1.44,2.89,Memphis Grizzlies,Detroit Pistons,90.0,103.0,-13.0,False
2017-04-09,1.72,2.19,Phoenix Suns,Dallas Mavericks,124.0,111.0,13.0,True
2017-04-09,4.87,1.2,Sacramento Kings,Houston Rockets,128.0,135.0,-7.0,False
2017-04-09,1.51,2.68,Denver Nuggets,Oklahoma City Thunder,105.0,106.0,-1.0,False
2017-04-09,2.76,1.48,Atlanta Hawks,Cleveland Cavaliers,126.0,125.0,1.0,True
2017-04-09,4.78,1.21,New York Knicks,Toronto Raptors,97.0,110.0,-13.0,False
2017-04-08,1.03,15.75,Golden State Warriors,New Orleans Pelicans,123.0,101.0,22.0,True
2017-04-08,1.73,2.19,Portland Trail Blazers,Utah Jazz,101.0,86.0,15.0,True
2017-04-08,1.82,2.04,San Antonio Spurs,Los Angeles Clippers,87.0,98.0,-11.0,False
2017-04-08,3.42,1.34,Philadelphia 76ers,Milwaukee Bucks,82.0,90.0,-8.0,False
2017-04-08,1.6,2.44,Washington Wizards,Miami Heat,103.0,106.0,-3.0,False
2017-04-08,1.89,1.96,Charlotte Hornets,Boston Celtics,114.0,121.0,-7.0,False
2017-04-08,2.62,1.53,Orlando Magic,Indiana Pacers,112.0,127.0,-15.0,False
2017-04-08,2.48,1.58,Brooklyn Nets,Chicago Bulls,107.0,106.0,1.0,True
2017-04-07,1.78,2.1,Los Angeles Lakers,Sacramento Kings,98.0,94.0,4.0,True
2017-04-07,4.76,1.21,Phoenix Suns,Oklahoma City Thunder,120.0,99.0,21.0,True
2017-04-07,1.32,3.53,Denver Nuggets,New Orleans Pelicans,122.0,106.0,16.0,True
2017-04-07,1.14,6.32,Utah Jazz,Minnesota Timberwolves,120.0,113.0,7.0,True
2017-04-07,1.48,2.75,Dallas Mavericks,San Antonio Spurs,89.0,102.0,-13.0,False
2017-04-07,1.14,6.4,Houston Rockets,Detroit Pistons,109.0,114.0,-5.0,False
2017-04-07,1.09,8.64,Memphis Grizzlies,New York Knicks,101.0,88.0,13.0,True
2017-04-07,1.06,11.53,Cleveland Cavaliers,Atlanta Hawks,100.0,114.0,-14.0,False
2017-04-07,1.53,2.62,Toronto Raptors,Miami Heat,96.0,94.0,2.0,True
2017-04-06,1.45,2.88,Portland Trail Blazers,Minnesota Timberwolves,105.0,98.0,7.0,True
2017-04-06,1.97,1.88,Atlanta Hawks,Boston Celtics,123.0,116.0,7.0,True
2017-04-06,3.17,1.38,New York Knicks,Washington Wizards,103.0,106.0,-3.0,False
2017-04-06,1.5,2.69,Indiana Pacers,Milwaukee Bucks,104.0,89.0,15.0,True
2017-04-06,1.86,1.99,Orlando Magic,Brooklyn Nets,115.0,107.0,8.0,True
2017-04-06,2.88,1.45,Philadelphia 76ers,Chicago Bulls,90.0,102.0,-12.0,False
2017-04-05,1.14,6.38,Los Angeles Clippers,Dallas Mavericks,112.0,101.0,11.0,True
2017-04-05,4.5,1.22,Phoenix Suns,Golden State Warriors,111.0,120.0,-9.0,False
2017-04-05,1.07,10.31,San Antonio Spurs,Los Angeles Lakers,95.0,102.0,-7.0,False
2017-04-05,1.57,2.51,Boston Celtics,Cleveland Cavaliers,91.0,114.0,-23.0,False
2017-04-05,1.3,3.76,Houston Rockets,Denver Nuggets,110.0,104.0,6.0,True
2017-04-05,2.2,1.72,Memphis Grizzlies,Oklahoma City Thunder,100.0,103.0,-3.0,False
2017-04-05,2.14,1.75,Detroit Pistons,Toronto Raptors,102.0,105.0,-3.0,False
2017-04-05,1.67,2.27,Charlotte Hornets,Miami Heat,99.0,112.0,-13.0,False
2017-04-04,1.06,10.61,Golden State Warriors,Minnesota Timberwolves,121.0,107.0,14.0,True
2017-04-04,2.23,1.7,Sacramento Kings,Dallas Mavericks,98.0,87.0,11.0,True
2017-04-04,1.42,3.03,Utah Jazz,Portland Trail Blazers,106.0,87.0,19.0,True
2017-04-04,1.23,4.49,San Antonio Spurs,Memphis Grizzlies,95.0,89.0,6.0,True
2017-04-04,1.63,2.36,New Orleans Pelicans,Denver Nuggets,131.0,134.0,-3.0,False
2017-04-04,2.64,1.52,New York Knicks,Chicago Bulls,100.0,91.0,9.0,True
2017-04-04,1.43,2.96,Oklahoma City Thunder,Milwaukee Bucks,110.0,79.0,31.0,True
2017-04-04,1.14,6.17,Cleveland Cavaliers,Orlando Magic,122.0,102.0,20.0,True
2017-04-04,1.67,2.28,Indiana Pacers,Toronto Raptors,108.0,90.0,18.0,True
2017-04-04,2.08,1.79,Philadelphia 76ers,Brooklyn Nets,118.0,141.0,-23.0,False
2017-04-04,1.66,2.3,Washington Wizards,Charlotte Hornets,118.0,111.0,7.0,True
2017-04-03,1.79,2.09,Minnesota Timberwolves,Portland Trail Blazers,110.0,109.0,1.0,True
2017-04-02,3.76,1.3,Phoenix Suns,Houston Rockets,116.0,123.0,-7.0,False
2017-04-02,1.19,5.09,Golden State Warriors,Washington Wizards,139.0,115.0,24.0,True
2017-04-02,2.35,1.63,Brooklyn Nets,Atlanta Hawks,91.0,82.0,9.0,True
2017-04-02,1.26,4.12,Cleveland Cavaliers,Indiana Pacers,135.0,130.0,5.0,True
2017-04-02,1.61,2.41,Miami Heat,Denver Nuggets,113.0,116.0,-3.0,False
2017-04-02,1.27,4.0,New Orleans Pelicans,Chicago Bulls,110.0,117.0,-7.0,False
2017-04-02,1.11,7.23,Toronto Raptors,Philadelphia 76ers,113.0,105.0,8.0,True
2017-04-02,3.58,1.32,Los Angeles Lakers,Memphis Grizzlies,108.0,103.0,5.0,True
2017-04-02,1.37,3.24,Milwaukee Bucks,Dallas Mavericks,105.0,109.0,-4.0,False
2017-04-02,1.44,2.95,San Antonio Spurs,Utah Jazz,109.0,103.0,6.0,True
2017-04-02,1.49,2.72,Oklahoma City Thunder,Charlotte Hornets,101.0,113.0,-12.0,False
2017-04-02,3.79,1.3,New York Knicks,Boston Celtics,94.0,110.0,-16.0,False
2017-04-01,1.14,6.22,Portland Trail Blazers,Phoenix Suns,130.0,117.0,13.0,True
2017-04-01,1.12,6.93,Minnesota Timberwolves,Sacramento Kings,117.0,123.0,-6.0,False
2017-04-01,1.58,2.49,Brooklyn Nets,Orlando Magic,121.0,111.0,10.0,True
2017-04-01,1.45,2.89,Chicago Bulls,Atlanta Hawks,106.0,104.0,2.0,True
2017-04-01,1.05,12.82,Los Angeles Clippers,Los Angeles Lakers,115.0,104.0,11.0,True
2017-03-31,1.23,4.42,Golden State Warriors,Houston Rockets,107.0,98.0,9.0,True
2017-03-31,1.71,2.23,Utah Jazz,Washington Wizards,95.0,88.0,7.0,True
2017-03-31,1.64,2.34,Memphis Grizzlies,Dallas Mavericks,99.0,90.0,9.0,True
2017-03-31,1.15,5.96,Miami Heat,New York Knicks,94.0,98.0,-4.0,False
2017-03-31,1.32,3.57,Milwaukee Bucks,Detroit Pistons,108.0,105.0,3.0,True
2017-03-31,1.12,6.75,New Orleans Pelicans,Sacramento Kings,117.0,89.0,28.0,True
2017-03-31,2.32,1.65,Oklahoma City Thunder,San Antonio Spurs,95.0,100.0,-5.0,False
2017-03-31,1.16,5.69,Boston Celtics,Orlando Magic,117.0,116.0,1.0,True
2017-03-31,1.09,8.37,Cleveland Cavaliers,Philadelphia 76ers,122.0,105.0,17.0,True
2017-03-31,1.72,2.19,Charlotte Hornets,Denver Nuggets,122.0,114.0,8.0,True
2017-03-31,1.43,2.98,Toronto Raptors,Indiana Pacers,111.0,100.0,11.0,True
2017-03-30,1.89,1.96,Portland Trail Blazers,Houston Rockets,117.0,107.0,10.0,True
2017-03-30,5.32,1.18,Phoenix Suns,Los Angeles Clippers,118.0,124.0,-6.0,False
2017-03-30,2.91,1.44,Chicago Bulls,Cleveland Cavaliers,99.0,93.0,6.0,True
2017-03-30,1.13,6.45,Minnesota Timberwolves,Los Angeles Lakers,119.0,104.0,15.0,True
2017-03-30,1.36,3.29,Detroit Pistons,Brooklyn Nets,90.0,89.0,1.0,True
2017-03-29,1.38,3.23,Los Angeles Clippers,Washington Wizards,133.0,124.0,9.0,True
2017-03-29,3.8,1.29,Sacramento Kings,Utah Jazz,82.0,112.0,-30.0,False
2017-03-29,1.53,2.64,San Antonio Spurs,Golden State Warriors,98.0,110.0,-12.0,False
2017-03-29,1.55,2.57,Memphis Grizzlies,Indiana Pacers,110.0,97.0,13.0,True
2017-03-29,1.4,3.13,New Orleans Pelicans,Dallas Mavericks,121.0,118.0,3.0,True
2017-03-29,1.3,3.69,Boston Celtics,Milwaukee Bucks,100.0,103.0,-3.0,False
2017-03-29,2.22,1.7,New York Knicks,Miami Heat,88.0,105.0,-17.0,False
2017-03-29,1.42,2.99,Toronto Raptors,Charlotte Hornets,106.0,110.0,-4.0,False
2017-03-29,2.79,1.47,Orlando Magic,Oklahoma City Thunder,106.0,114.0,-8.0,False
2017-03-29,2.3,1.66,Philadelphia 76ers,Atlanta Hawks,92.0,99.0,-7.0,False
2017-03-28,4.7,1.21,Los Angeles Lakers,Washington Wizards,108.0,119.0,-11.0,False
2017-03-28,1.76,2.13,Portland Trail Blazers,Denver Nuggets,122.0,113.0,9.0,True
2017-03-28,1.84,2.01,Houston Rockets,Golden State Warriors,106.0,113.0,-7.0,False
2017-03-28,1.17,5.37,Atlanta Hawks,Phoenix Suns,95.0,91.0,4.0,True
2017-03-28,1.55,2.58,Brooklyn Nets,Philadelphia 76ers,101.0,106.0,-5.0,False
2017-03-28,2.32,1.65,Detroit Pistons,Miami Heat,96.0,97.0,-1.0,False
2017-03-28,1.55,2.56,Charlotte Hornets,Milwaukee Bucks,108.0,118.0,-10.0,False
2017-03-28,1.56,2.55,Indiana Pacers,Minnesota Timberwolves,114.0,115.0,-1.0,False
2017-03-27,3.36,1.35,Sacramento Kings,Memphis Grizzlies,91.0,90.0,1.0,True
2017-03-27,1.41,3.06,Utah Jazz,New Orleans Pelicans,108.0,100.0,8.0,True
2017-03-27,2.1,1.78,Dallas Mavericks,Oklahoma City Thunder,91.0,92.0,-1.0,False
2017-03-27,1.45,2.87,San Antonio Spurs,Cleveland Cavaliers,103.0,74.0,29.0,True
2017-03-27,1.99,1.86,New York Knicks,Detroit Pistons,109.0,95.0,14.0,True
2017-03-27,1.28,3.84,Toronto Raptors,Orlando Magic,131.0,112.0,19.0,True
2017-03-26,3.31,1.36,Los Angeles Lakers,Portland Trail Blazers,81.0,97.0,-16.0,False
2017-03-26,1.3,3.76,Denver Nuggets,New Orleans Pelicans,90.0,115.0,-25.0,False
2017-03-26,1.12,6.82,Golden State Warriors,Memphis Grizzlies,106.0,94.0,12.0,True
2017-03-26,1.41,3.09,Boston Celtics,Miami Heat,112.0,108.0,4.0,True
2017-03-26,1.22,4.58,Indiana Pacers,Philadelphia 76ers,107.0,94.0,13.0,True
2017-03-26,1.42,3.03,Houston Rockets,Oklahoma City Thunder,137.0,125.0,12.0,True
2017-03-26,1.08,9.01,Los Angeles Clippers,Sacramento Kings,97.0,98.0,-1.0,False
2017-03-26,1.37,3.25,Milwaukee Bucks,Chicago Bulls,94.0,109.0,-15.0,False
2017-03-26,1.36,3.31,Atlanta Hawks,Brooklyn Nets,92.0,107.0,-15.0,False
2017-03-26,1.09,8.73,Charlotte Hornets,Phoenix Suns,120.0,106.0,14.0,True
2017-03-25,1.4,3.12,Portland Trail Blazers,Minnesota Timberwolves,112.0,100.0,12.0,True
2017-03-25,1.93,1.92,Dallas Mavericks,Toronto Raptors,86.0,94.0,-8.0,False
2017-03-25,1.04,13.53,San Antonio Spurs,New York Knicks,106.0,98.0,8.0,True
2017-03-25,1.42,3.02,Cleveland Cavaliers,Washington Wizards,115.0,127.0,-12.0,False
2017-03-25,1.49,2.73,Los Angeles Clippers,Utah Jazz,108.0,95.0,13.0,True
2017-03-24,1.02,19.75,Golden State Warriors,Sacramento Kings,114.0,100.0,14.0,True
2017-03-24,3.27,1.37,Los Angeles Lakers,Minnesota Timberwolves,130.0,119.0,11.0,True
2017-03-24,1.36,3.31,Chicago Bulls,Philadelphia 76ers,107.0,117.0,-10.0,False
2017-03-24,1.27,3.94,Houston Rockets,New Orleans Pelicans,117.0,107.0,10.0,True
2017-03-24,1.36,3.3,Milwaukee Bucks,Atlanta Hawks,100.0,97.0,3.0,True
2017-03-24,1.03,16.83,Boston Celtics,Phoenix Suns,130.0,120.0,10.0,True
2017-03-24,2.42,1.6,Charlotte Hornets,Cleveland Cavaliers,105.0,112.0,-7.0,False
2017-03-24,1.8,2.07,Indiana Pacers,Denver Nuggets,117.0,125.0,-8.0,False
2017-03-24,2.15,1.75,Orlando Magic,Detroit Pistons,115.0,87.0,28.0,True
2017-03-24,1.15,6.09,Washington Wizards,Brooklyn Nets,129.0,108.0,21.0,True
2017-03-23,1.08,9.05,Portland Trail Blazers,New York Knicks,110.0,95.0,15.0,True
2017-03-23,2.85,1.46,Dallas Mavericks,Los Angeles Clippers,97.0,95.0,2.0,True
2017-03-23,1.27,4.0,San Antonio Spurs,Memphis Grizzlies,97.0,90.0,7.0,True
2017-03-23,1.46,2.88,Brooklyn Nets,Phoenix Suns,126.0,98.0,28.0,True
2017-03-23,1.58,2.52,Miami Heat,Toronto Raptors,84.0,101.0,-17.0,False
2017-03-22,2.83,1.46,Sacramento Kings,Milwaukee Bucks,98.0,116.0,-18.0,False
2017-03-22,1.12,6.98,Utah Jazz,New York Knicks,108.0,101.0,7.0,True
2017-03-22,2.18,1.73,Denver Nuggets,Cleveland Cavaliers,126.0,113.0,13.0,True
2017-03-22,2.1,1.78,Chicago Bulls,Detroit Pistons,117.0,95.0,22.0,True
2017-03-22,1.13,6.67,Oklahoma City Thunder,Philadelphia 76ers,122.0,97.0,25.0,True
2017-03-22,1.3,3.71,Washington Wizards,Atlanta Hawks,104.0,100.0,4.0,True
2017-03-22,1.37,3.31,Boston Celtics,Indiana Pacers,109.0,100.0,9.0,True
2017-03-22,2.64,1.53,Orlando Magic,Charlotte Hornets,102.0,109.0,-7.0,False
2017-03-21,5.11,1.19,Los Angeles Lakers,Los Angeles Clippers,109.0,133.0,-24.0,False
2017-03-21,1.59,2.48,Portland Trail Blazers,Milwaukee Bucks,90.0,93.0,-3.0,False
2017-03-21,2.67,1.51,Minnesota Timberwolves,San Antonio Spurs,93.0,100.0,-7.0,False
2017-03-21,2.73,1.49,Dallas Mavericks,Golden State Warriors,87.0,112.0,-25.0,False
2017-03-21,1.7,2.24,New Orleans Pelicans,Memphis Grizzlies,95.0,82.0,13.0,True
2017-03-21,2.91,1.44,Brooklyn Nets,Detroit Pistons,98.0,96.0,2.0,True
2017-03-21,1.12,6.9,Miami Heat,Phoenix Suns,112.0,97.0,15.0,True
2017-03-21,1.32,3.61,Toronto Raptors,Chicago Bulls,122.0,120.0,2.0,True
2017-03-20,1.16,5.75,Los Angeles Clippers,New York Knicks,114.0,105.0,9.0,True
2017-03-20,1.27,4.04,Houston Rockets,Denver Nuggets,125.0,124.0,1.0,True
2017-03-20,2.06,1.81,Oklahoma City Thunder,Golden State Warriors,95.0,111.0,-16.0,False
2017-03-20,1.59,2.48,Boston Celtics,Washington Wizards,110.0,102.0,8.0,True
2017-03-20,1.43,2.96,Charlotte Hornets,Atlanta Hawks,105.0,90.0,15.0,True
2017-03-20,2.09,1.78,Indiana Pacers,Utah Jazz,107.0,100.0,7.0,True
2017-03-20,1.41,3.05,Orlando Magic,Philadelphia 76ers,112.0,109.0,3.0,True
2017-03-19,7.09,1.12,Los Angeles Lakers,Cleveland Cavaliers,120.0,125.0,-5.0,False
2017-03-19,1.07,10.86,San Antonio Spurs,Sacramento Kings,118.0,102.0,16.0,True
2017-03-19,1.43,2.99,Miami Heat,Portland Trail Blazers,104.0,115.0,-11.0,False
2017-03-19,1.61,2.41,New Orleans Pelicans,Minnesota Timberwolves,123.0,109.0,14.0,True
2017-03-19,1.68,2.28,Toronto Raptors,Indiana Pacers,116.0,91.0,25.0,True
2017-03-19,1.11,7.42,Detroit Pistons,Phoenix Suns,112.0,95.0,17.0,True
2017-03-19,2.72,1.49,Philadelphia 76ers,Boston Celtics,105.0,99.0,6.0,True
2017-03-19,2.69,1.5,Brooklyn Nets,Dallas Mavericks,104.0,111.0,-7.0,False
2017-03-18,1.15,5.97,Golden State Warriors,Milwaukee Bucks,117.0,92.0,25.0,True
2017-03-18,2.13,1.77,Denver Nuggets,Houston Rockets,105.0,109.0,-4.0,False
2017-03-18,3.12,1.4,Chicago Bulls,Utah Jazz,95.0,86.0,9.0,True
2017-03-18,2.46,1.59,Memphis Grizzlies,San Antonio Spurs,104.0,96.0,8.0,True
2017-03-18,1.19,3.16,Los Angeles Clippers,Cleveland Cavaliers,108.0,78.0,30.0,True
2017-03-18,1.6,2.45,Charlotte Hornets,Washington Wizards,98.0,93.0,5.0,True
2017-03-18,1.79,2.1,Atlanta Hawks,Portland Trail Blazers,97.0,113.0,-16.0,False
2017-03-18,1.1,8.17,Oklahoma City Thunder,Sacramento Kings,110.0,94.0,16.0,True
2017-03-17,3.74,1.3,Los Angeles Lakers,Milwaukee Bucks,103.0,107.0,-4.0,False
2017-03-17,1.77,2.12,Phoenix Suns,Orlando Magic,103.0,109.0,-6.0,False
