Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS,Home Points Dif,Home Win
2018-04-18,1.23,4.39,Cleveland Cavaliers,Indiana Pacers,100.0,97.0,3.0,True
2018-04-17,1.36,3.35,Portland Trail Blazers,New Orleans Pelicans,102.0,111.0,-9.0,False
2018-04-17,1.88,1.99,Boston Celtics,Milwaukee Bucks,120.0,106.0,14.0,True
2018-04-17,1.33,3.52,Toronto Raptors,Washington Wizards,130.0,119.0,11.0,True
2018-04-16,1.17,5.62,Golden State Warriors,San Antonio Spurs,116.0,101.0,15.0,True
2018-04-16,1.34,3.49,Philadelphia 76ers,Miami Heat,103.0,113.0,-10.0,False
2018-04-15,1.09,8.42,Houston Rockets,Minnesota Timberwolves,104.0,101.0,3.0,True
2018-04-15,1.51,2.7,Oklahoma City Thunder,Utah Jazz,116.0,108.0,8.0,True
2018-04-15,1.28,3.93,Cleveland Cavaliers,Indiana Pacers,80.0,98.0,-18.0,False
2018-04-15,1.59,2.48,Boston Celtics,Milwaukee Bucks,113.0,107.0,6.0,True
2018-04-14,1.43,3.0,Portland Trail Blazers,New Orleans Pelicans,95.0,97.0,-2.0,False
2018-04-14,1.4,3.11,Philadelphia 76ers,Miami Heat,130.0,103.0,27.0,True
2018-04-14,1.26,4.1,Toronto Raptors,Washington Wizards,114.0,106.0,8.0,True
2018-04-14,1.25,4.31,Golden State Warriors,San Antonio Spurs,113.0,92.0,21.0,True
2018-04-11,1.73,2.2,Los Angeles Clippers,Los Angeles Lakers,100.0,115.0,-15.0,False
2018-04-11,1.76,2.16,Portland Trail Blazers,Utah Jazz,102.0,93.0,9.0,True
2018-04-11,1.81,2.1,Sacramento Kings,Houston Rockets,96.0,83.0,13.0,True
2018-04-11,2.54,1.56,Boston Celtics,Brooklyn Nets,110.0,97.0,13.0,True
2018-04-11,2.74,1.5,Chicago Bulls,Detroit Pistons,87.0,119.0,-32.0,False
2018-04-11,1.26,4.11,Cleveland Cavaliers,New York Knicks,98.0,110.0,-12.0,False
2018-04-11,1.7,2.24,Miami Heat,Toronto Raptors,116.0,109.0,7.0,True
2018-04-11,1.61,2.45,Minnesota Timberwolves,Denver Nuggets,112.0,106.0,6.0,True
2018-04-11,1.64,2.37,New Orleans Pelicans,San Antonio Spurs,122.0,98.0,24.0,True
2018-04-11,1.03,16.6,Oklahoma City Thunder,Memphis Grizzlies,137.0,123.0,14.0,True
2018-04-11,3.18,1.39,Orlando Magic,Washington Wizards,101.0,92.0,9.0,True
2018-04-11,1.37,3.24,Philadelphia 76ers,Milwaukee Bucks,130.0,95.0,35.0,True
2018-04-10,4.06,1.27,Los Angeles Lakers,Houston Rockets,99.0,105.0,-6.0,False
2018-04-10,1.29,3.81,Utah Jazz,Golden State Warriors,119.0,79.0,40.0,True
2018-04-10,1.7,2.23,Dallas Mavericks,Phoenix Suns,97.0,124.0,-27.0,False
2018-04-10,1.31,3.71,Washington Wizards,Boston Celtics,113.0,101.0,12.0,True
2018-04-10,5.56,1.17,Atlanta Hawks,Philadelphia 76ers,113.0,121.0,-8.0,False
2018-04-10,1.78,2.12,Indiana Pacers,Charlotte Hornets,93.0,119.0,-26.0,False
2018-04-09,4.65,1.22,Los Angeles Clippers,New Orleans Pelicans,100.0,113.0,-13.0,False
2018-04-09,1.52,2.66,Denver Nuggets,Portland Trail Blazers,88.0,82.0,6.0,True
2018-04-09,1.06,10.97,San Antonio Spurs,Sacramento Kings,98.0,85.0,13.0,True
2018-04-09,1.17,5.45,Milwaukee Bucks,Orlando Magic,102.0,86.0,16.0,True
2018-04-09,1.04,13.46,Minnesota Timberwolves,Memphis Grizzlies,113.0,94.0,19.0,True
2018-04-09,1.34,3.49,Brooklyn Nets,Chicago Bulls,114.0,105.0,9.0,True
2018-04-09,2.65,1.52,Miami Heat,Oklahoma City Thunder,93.0,115.0,-22.0,False
2018-04-09,7.95,1.1,New York Knicks,Cleveland Cavaliers,109.0,123.0,-14.0,False
2018-04-09,3.07,1.41,Detroit Pistons,Toronto Raptors,98.0,108.0,-10.0,False
2018-04-08,7.02,1.12,Phoenix Suns,Golden State Warriors,100.0,117.0,-17.0,False
2018-04-08,5.03,1.19,Los Angeles Lakers,Utah Jazz,97.0,112.0,-15.0,False
2018-04-08,1.14,6.37,Toronto Raptors,Orlando Magic,112.0,101.0,11.0,True
2018-04-08,3.13,1.4,Memphis Grizzlies,Detroit Pistons,130.0,117.0,13.0,True
2018-04-08,1.19,5.17,Boston Celtics,Atlanta Hawks,106.0,112.0,-6.0,False
2018-04-08,2.0,1.86,Charlotte Hornets,Indiana Pacers,117.0,123.0,-6.0,False
2018-04-08,1.07,9.69,Philadelphia 76ers,Dallas Mavericks,109.0,97.0,12.0,True
2018-04-07,1.46,2.84,San Antonio Spurs,Portland Trail Blazers,116.0,105.0,11.0,True
2018-04-07,1.38,3.22,Golden State Warriors,New Orleans Pelicans,120.0,126.0,-6.0,False
2018-04-07,1.48,2.78,Houston Rockets,Oklahoma City Thunder,102.0,108.0,-6.0,False
2018-04-07,3.07,1.41,Chicago Bulls,Brooklyn Nets,96.0,124.0,-28.0,False
2018-04-07,4.23,1.25,New York Knicks,Milwaukee Bucks,102.0,115.0,-13.0,False
2018-04-07,2.34,1.64,Los Angeles Clippers,Denver Nuggets,115.0,134.0,-19.0,False
2018-04-06,2.81,1.47,Los Angeles Lakers,Minnesota Timberwolves,96.0,113.0,-17.0,False
2018-04-06,7.82,1.1,Phoenix Suns,New Orleans Pelicans,103.0,122.0,-19.0,False
2018-04-06,2.48,1.59,Memphis Grizzlies,Sacramento Kings,93.0,94.0,-1.0,False
2018-04-06,1.35,3.42,Boston Celtics,Chicago Bulls,111.0,104.0,7.0,True
2018-04-06,4.57,1.23,New York Knicks,Miami Heat,122.0,98.0,24.0,True
2018-04-06,1.3,3.79,Toronto Raptors,Indiana Pacers,92.0,73.0,19.0,True
2018-04-06,1.34,3.47,Detroit Pistons,Dallas Mavericks,113.0,106.0,7.0,True
2018-04-06,3.61,1.32,Orlando Magic,Charlotte Hornets,100.0,137.0,-37.0,False
2018-04-06,1.63,2.4,Philadelphia 76ers,Cleveland Cavaliers,132.0,130.0,2.0,True
2018-04-06,1.14,6.26,Washington Wizards,Atlanta Hawks,97.0,103.0,-6.0,False
2018-04-05,1.52,2.65,Denver Nuggets,Minnesota Timberwolves,100.0,96.0,4.0,True
2018-04-05,1.3,3.75,Utah Jazz,Los Angeles Clippers,117.0,95.0,22.0,True
2018-04-05,1.42,3.01,Cleveland Cavaliers,Washington Wizards,119.0,115.0,4.0,True
2018-04-05,1.14,6.3,Houston Rockets,Portland Trail Blazers,96.0,94.0,2.0,True
2018-04-05,1.2,4.83,Milwaukee Bucks,Brooklyn Nets,111.0,119.0,-8.0,False
2018-04-05,2.23,1.71,Indiana Pacers,Golden State Warriors,126.0,106.0,20.0,True
2018-04-04,3.24,1.38,Los Angeles Lakers,San Antonio Spurs,122.0,112.0,10.0,True
2018-04-04,1.08,9.7,New Orleans Pelicans,Memphis Grizzlies,123.0,95.0,28.0,True
2018-04-04,1.31,3.7,Toronto Raptors,Boston Celtics,96.0,78.0,18.0,True
2018-04-04,3.5,1.34,Atlanta Hawks,Miami Heat,86.0,115.0,-29.0,False
2018-04-04,2.11,1.79,Detroit Pistons,Philadelphia 76ers,108.0,115.0,-7.0,False
2018-04-04,1.77,2.13,Orlando Magic,Dallas Mavericks,105.0,100.0,5.0,True
2018-04-03,2.08,1.8,Los Angeles Clippers,San Antonio Spurs,113.0,110.0,3.0,True
2018-04-03,2.22,1.71,Phoenix Suns,Sacramento Kings,97.0,94.0,3.0,True
2018-04-03,1.54,2.62,Denver Nuggets,Indiana Pacers,107.0,104.0,3.0,True
2018-04-03,1.12,7.05,Utah Jazz,Los Angeles Lakers,117.0,110.0,7.0,True
2018-04-03,3.69,1.31,Dallas Mavericks,Portland Trail Blazers,115.0,109.0,6.0,True
2018-04-03,1.57,2.53,Oklahoma City Thunder,Golden State Warriors,107.0,111.0,-4.0,False
2018-04-03,2.86,1.46,Chicago Bulls,Charlotte Hornets,120.0,114.0,6.0,True
2018-04-03,1.25,4.23,Houston Rockets,Washington Wizards,120.0,104.0,16.0,True
2018-04-03,1.53,2.62,Milwaukee Bucks,Boston Celtics,106.0,102.0,4.0,True
2018-04-03,1.08,9.23,Miami Heat,Atlanta Hawks,101.0,98.0,3.0,True
2018-04-03,1.88,1.98,New York Knicks,Orlando Magic,73.0,97.0,-24.0,False
2018-04-03,1.81,2.07,Cleveland Cavaliers,Toronto Raptors,112.0,106.0,6.0,True
2018-04-03,1.24,4.33,Philadelphia 76ers,Brooklyn Nets,121.0,95.0,26.0,True
2018-04-01,1.3,3.73,Los Angeles Lakers,Sacramento Kings,83.0,84.0,-1.0,False
2018-04-01,1.05,12.63,Portland Trail Blazers,Memphis Grizzlies,113.0,98.0,15.0,True
2018-04-01,1.05,12.54,Golden State Warriors,Phoenix Suns,117.0,107.0,10.0,True
2018-04-01,1.46,2.87,Denver Nuggets,Milwaukee Bucks,128.0,125.0,3.0,True
2018-04-01,2.25,1.7,Minnesota Timberwolves,Utah Jazz,97.0,121.0,-24.0,False
2018-04-01,1.83,2.05,Atlanta Hawks,Orlando Magic,94.0,88.0,6.0,True
2018-04-01,1.93,1.93,Brooklyn Nets,Detroit Pistons,96.0,108.0,-12.0,False
2018-04-01,1.14,6.24,Cleveland Cavaliers,Dallas Mavericks,98.0,87.0,11.0,True
2018-04-01,1.98,1.88,New Orleans Pelicans,Oklahoma City Thunder,104.0,109.0,-5.0,False
2018-04-01,3.81,1.29,Chicago Bulls,Washington Wizards,113.0,94.0,19.0,True
2018-04-01,1.67,2.29,Los Angeles Clippers,Indiana Pacers,104.0,111.0,-7.0,False
2018-04-01,1.96,1.9,San Antonio Spurs,Houston Rockets,100.0,83.0,17.0,True
2018-04-01,2.27,1.69,Charlotte Hornets,Philadelphia 76ers,102.0,119.0,-17.0,False
2018-03-31,4.41,1.24,Sacramento Kings,Golden State Warriors,96.0,112.0,-16.0,False
2018-03-31,1.25,4.27,Miami Heat,Brooklyn Nets,109.0,110.0,-1.0,False
2018-03-31,2.69,1.51,Boston Celtics,Toronto Raptors,110.0,99.0,11.0,True
2018-03-31,2.69,1.51,New York Knicks,Detroit Pistons,109.0,115.0,-6.0,False
2018-03-31,1.39,3.18,Washington Wizards,Charlotte Hornets,107.0,93.0,14.0,True
2018-03-30,1.95,1.91,Los Angeles Lakers,Milwaukee Bucks,122.0,124.0,-2.0,False
2018-03-30,1.39,3.17,Portland Trail Blazers,Los Angeles Clippers,105.0,96.0,9.0,True
2018-03-30,1.04,13.57,Utah Jazz,Memphis Grizzlies,107.0,97.0,10.0,True
2018-03-30,3.13,1.4,Dallas Mavericks,Minnesota Timberwolves,92.0,93.0,-1.0,False
2018-03-30,1.49,2.77,Cleveland Cavaliers,New Orleans Pelicans,107.0,102.0,5.0,True
2018-03-30,1.02,18.85,Houston Rockets,Phoenix Suns,104.0,103.0,1.0,True
2018-03-30,1.57,2.51,Oklahoma City Thunder,Denver Nuggets,125.0,126.0,-1.0,False
2018-03-30,4.0,1.27,Atlanta Hawks,Philadelphia 76ers,91.0,101.0,-10.0,False
2018-03-30,1.38,3.21,Orlando Magic,Chicago Bulls,82.0,90.0,-8.0,False
2018-03-29,1.56,2.56,Golden State Warriors,Milwaukee Bucks,107.0,116.0,-9.0,False
2018-03-29,4.09,1.27,Sacramento Kings,Indiana Pacers,103.0,106.0,-3.0,False
2018-03-29,1.85,2.02,San Antonio Spurs,Oklahoma City Thunder,103.0,99.0,4.0,True
2018-03-29,1.07,9.56,Miami Heat,Chicago Bulls,103.0,92.0,11.0,True
2018-03-29,2.2,1.73,Detroit Pistons,Washington Wizards,103.0,92.0,11.0,True
2018-03-28,1.26,4.23,Los Angeles Lakers,Dallas Mavericks,103.0,93.0,10.0,True
2018-03-28,6.18,1.15,Phoenix Suns,Los Angeles Clippers,99.0,111.0,-12.0,False
2018-03-28,1.19,5.21,Utah Jazz,Boston Celtics,94.0,97.0,-3.0,False
2018-03-28,3.27,1.37,Memphis Grizzlies,Portland Trail Blazers,108.0,103.0,5.0,True
2018-03-28,1.09,9.03,Minnesota Timberwolves,Atlanta Hawks,126.0,114.0,12.0,True
2018-03-28,1.76,2.15,Charlotte Hornets,Cleveland Cavaliers,105.0,118.0,-13.0,False
2018-03-28,2.28,1.69,Orlando Magic,Brooklyn Nets,104.0,111.0,-7.0,False
2018-03-28,1.07,10.78,Philadelphia 76ers,New York Knicks,118.0,101.0,17.0,True
2018-03-27,3.93,1.28,Golden State Warriors,Indiana Pacers,81.0,92.0,-11.0,False
2018-03-27,1.66,2.33,Los Angeles Clippers,Milwaukee Bucks,105.0,98.0,7.0,True
2018-03-27,1.71,2.23,Sacramento Kings,Dallas Mavericks,97.0,103.0,-6.0,False
2018-03-27,1.07,9.92,Houston Rockets,Chicago Bulls,118.0,86.0,32.0,True
2018-03-27,2.07,1.8,Miami Heat,Cleveland Cavaliers,98.0,79.0,19.0,True
2018-03-27,2.03,1.84,New Orleans Pelicans,Portland Trail Blazers,103.0,107.0,-4.0,False
2018-03-27,1.25,4.25,Toronto Raptors,Denver Nuggets,114.0,110.0,4.0,True
2018-03-27,2.13,1.77,Washington Wizards,San Antonio Spurs,116.0,106.0,10.0,True
2018-03-26,5.96,1.16,Phoenix Suns,Boston Celtics,94.0,102.0,-8.0,False
2018-03-26,1.07,10.27,Minnesota Timberwolves,Memphis Grizzlies,93.0,101.0,-8.0,False
2018-03-26,1.12,7.08,Charlotte Hornets,New York Knicks,137.0,128.0,9.0,True
2018-03-26,1.43,3.0,Detroit Pistons,Los Angeles Lakers,112.0,106.0,6.0,True
2018-03-26,1.47,2.82,Philadelphia 76ers,Denver Nuggets,123.0,104.0,19.0,True
2018-03-25,4.88,1.2,Golden State Warriors,Utah Jazz,91.0,110.0,-19.0,False
2018-03-25,1.06,10.85,Houston Rockets,Atlanta Hawks,118.0,99.0,19.0,True
2018-03-25,1.58,2.5,Oklahoma City Thunder,Portland Trail Blazers,105.0,108.0,-3.0,False
2018-03-25,3.35,1.36,Sacramento Kings,Boston Celtics,93.0,104.0,-11.0,False
2018-03-25,1.24,4.32,Toronto Raptors,Los Angeles Clippers,106.0,117.0,-11.0,False
2018-03-25,1.15,6.05,Washington Wizards,New York Knicks,97.0,101.0,-4.0,False
2018-03-25,1.64,2.37,Indiana Pacers,Miami Heat,113.0,107.0,6.0,True
2018-03-25,2.08,1.81,Milwaukee Bucks,San Antonio Spurs,106.0,103.0,3.0,True
2018-03-25,3.49,1.34,Brooklyn Nets,Cleveland Cavaliers,114.0,121.0,-7.0,False
2018-03-24,2.22,1.71,Dallas Mavericks,Charlotte Hornets,98.0,102.0,-4.0,False
2018-03-24,1.23,4.46,Houston Rockets,New Orleans Pelicans,114.0,91.0,23.0,True
2018-03-24,3.27,1.37,Memphis Grizzlies,Los Angeles Lakers,93.0,100.0,-7.0,False
2018-03-24,1.08,9.36,Detroit Pistons,Chicago Bulls,117.0,95.0,22.0,True
2018-03-24,1.32,3.57,Orlando Magic,Phoenix Suns,105.0,99.0,6.0,True
2018-03-24,1.27,4.03,Philadelphia 76ers,Minnesota Timberwolves,120.0,108.0,12.0,True
2018-03-23,1.13,6.73,Golden State Warriors,Atlanta Hawks,106.0,94.0,12.0,True
2018-03-23,1.3,3.78,Portland Trail Blazers,Boston Celtics,100.0,105.0,-5.0,False
2018-03-23,1.64,2.38,San Antonio Spurs,Utah Jazz,124.0,120.0,4.0,True
2018-03-23,2.68,1.53,Chicago Bulls,Milwaukee Bucks,105.0,118.0,-13.0,False
2018-03-23,1.38,3.24,Oklahoma City Thunder,Miami Heat,105.0,99.0,6.0,True
2018-03-23,1.04,14.08,Cleveland Cavaliers,Phoenix Suns,120.0,95.0,25.0,True
2018-03-23,3.7,1.31,New York Knicks,Minnesota Timberwolves,104.0,108.0,-4.0,False
2018-03-23,1.13,6.96,Toronto Raptors,Brooklyn Nets,116.0,112.0,4.0,True
2018-03-23,1.61,2.43,Indiana Pacers,Los Angeles Clippers,109.0,104.0,5.0,True
2018-03-23,1.83,2.05,Washington Wizards,Denver Nuggets,100.0,108.0,-8.0,False
2018-03-22,1.62,2.39,Sacramento Kings,Atlanta Hawks,105.0,90.0,15.0,True
2018-03-22,4.2,1.26,Dallas Mavericks,Utah Jazz,112.0,119.0,-7.0,False
2018-03-22,1.13,6.72,Houston Rockets,Detroit Pistons,100.0,96.0,4.0,True
2018-03-22,1.72,2.22,New Orleans Pelicans,Los Angeles Lakers,128.0,125.0,3.0,True
2018-03-22,1.24,4.43,Charlotte Hornets,Memphis Grizzlies,140.0,79.0,61.0,True
2018-03-22,4.08,1.27,Orlando Magic,Philadelphia 76ers,98.0,118.0,-20.0,False
2018-03-21,1.45,2.9,San Antonio Spurs,Washington Wizards,98.0,90.0,8.0,True
2018-03-21,4.84,1.21,Chicago Bulls,Denver Nuggets,102.0,135.0,-33.0,False
2018-03-21,1.46,2.85,Milwaukee Bucks,Los Angeles Clippers,120.0,127.0,-7.0,False
2018-03-21,1.87,1.99,New Orleans Pelicans,Indiana Pacers,96.0,92.0,4.0,True
2018-03-21,1.98,1.88,Brooklyn Nets,Charlotte Hornets,105.0,111.0,-6.0,False
2018-03-21,1.18,5.35,Miami Heat,New York Knicks,119.0,98.0,21.0,True
2018-03-21,2.04,1.85,Cleveland Cavaliers,Toronto Raptors,132.0,129.0,3.0,True
2018-03-21,1.09,8.47,Philadelphia 76ers,Memphis Grizzlies,119.0,105.0,14.0,True
2018-03-20,2.62,1.53,Portland Trail Blazers,Houston Rockets,111.0,115.0,-4.0,False
2018-03-20,3.49,1.34,Phoenix Suns,Detroit Pistons,88.0,115.0,-27.0,False
2018-03-20,1.06,11.18,Utah Jazz,Atlanta Hawks,94.0,99.0,-5.0,False
2018-03-20,2.71,1.51,Boston Celtics,Oklahoma City Thunder,100.0,99.0,1.0,True
2018-03-20,1.61,2.45,Minnesota Timberwolves,Los Angeles Clippers,123.0,109.0,14.0,True
2018-03-20,1.35,3.46,New Orleans Pelicans,Dallas Mavericks,115.0,105.0,10.0,True
2018-03-20,4.77,1.21,Orlando Magic,Toronto Raptors,86.0,93.0,-7.0,False
2018-03-19,2.52,1.58,Sacramento Kings,Detroit Pistons,90.0,106.0,-16.0,False
2018-03-19,1.29,3.83,San Antonio Spurs,Golden State Warriors,89.0,75.0,14.0,True
2018-03-19,1.29,3.84,Brooklyn Nets,Memphis Grizzlies,118.0,115.0,3.0,True
2018-03-19,1.82,2.06,Miami Heat,Denver Nuggets,149.0,141.0,8.0,True
2018-03-19,1.48,2.78,New York Knicks,Chicago Bulls,110.0,92.0,18.0,True
2018-03-19,1.68,2.28,Cleveland Cavaliers,Milwaukee Bucks,124.0,117.0,7.0,True
2018-03-19,1.46,2.83,Indiana Pacers,Los Angeles Lakers,110.0,100.0,10.0,True
2018-03-19,1.24,4.38,Philadelphia 76ers,Charlotte Hornets,108.0,94.0,14.0,True
2018-03-18,1.87,1.99,Los Angeles Clippers,Portland Trail Blazers,109.0,122.0,-13.0,False
2018-03-18,3.66,1.31,Minnesota Timberwolves,Houston Rockets,120.0,129.0,-9.0,False
2018-03-18,1.67,2.3,New Orleans Pelicans,Boston Celtics,108.0,89.0,19.0,True
2018-03-18,1.39,3.19,Toronto Raptors,Oklahoma City Thunder,125.0,132.0,-7.0,False
2018-03-17,2.73,1.5,Phoenix Suns,Golden State Warriors,109.0,124.0,-15.0,False
2018-03-17,1.23,4.51,Portland Trail Blazers,Detroit Pistons,100.0,87.0,13.0,True
2018-03-17,1.05,13.02,Utah Jazz,Sacramento Kings,103.0,97.0,6.0,True
2018-03-17,1.55,2.59,San Antonio Spurs,Minnesota Timberwolves,117.0,101.0,16.0,True
2018-03-17,3.57,1.32,Chicago Bulls,Cleveland Cavaliers,109.0,114.0,-5.0,False
2018-03-17,3.55,1.33,Memphis Grizzlies,Denver Nuggets,101.0,94.0,7.0,True
2018-03-17,1.55,2.57,Brooklyn Nets,Dallas Mavericks,114.0,106.0,8.0,True
2018-03-17,3.25,1.38,New York Knicks,Charlotte Hornets,124.0,101.0,23.0,True
2018-03-17,4.25,1.25,New Orleans Pelicans,Houston Rockets,101.0,107.0,-6.0,False
2018-03-17,1.53,2.62,Washington Wizards,Indiana Pacers,109.0,102.0,7.0,True
2018-03-17,1.13,6.52,Milwaukee Bucks,Atlanta Hawks,122.0,117.0,5.0,True
2018-03-16,1.25,4.31,Golden State Warriors,Sacramento Kings,93.0,98.0,-5.0,False
2018-03-16,1.74,2.19,Los Angeles Lakers,Miami Heat,91.0,92.0,-1.0,False
2018-03-16,1.41,3.08,Oklahoma City Thunder,Los Angeles Clippers,121.0,113.0,8.0,True
2018-03-16,1.14,6.35,Toronto Raptors,Dallas Mavericks,122.0,115.0,7.0,True
2018-03-16,3.3,1.37,Orlando Magic,Boston Celtics,83.0,92.0,-9.0,False
2018-03-16,1.25,4.21,Philadelphia 76ers,Brooklyn Nets,120.0,116.0,4.0,True
