Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS,Home Points Dif,Home Win
2012-04-21,1.17,5.31,Milwaukee Bucks,Brooklyn Nets,106.0,95.0,11.0,True
2012-04-21,1.26,3.99,Chicago Bulls,Dallas Mavericks,93.0,83.0,10.0,True
2012-04-21,1.04,12.96,Houston Rockets,Golden State Warriors,99.0,96.0,3.0,True
2012-04-21,1.09,8.07,Memphis Grizzlies,Portland Trail Blazers,93.0,89.0,4.0,True
2012-04-21,1.17,5.18,Miami Heat,Washington Wizards,84.0,86.0,-2.0,False
2012-04-21,1.53,2.55,Indiana Pacers,Philadelphia 76ers,106.0,109.0,-3.0,False
2012-04-21,1.54,2.52,Phoenix Suns,Denver Nuggets,107.0,118.0,-11.0,False
2012-04-20,5.65,1.15,Sacramento Kings,Oklahoma City Thunder,92.0,103.0,-11.0,False
2012-04-20,1.38,3.18,San Antonio Spurs,Los Angeles Lakers,121.0,97.0,24.0,True
2012-04-20,1.07,8.85,Dallas Mavericks,Golden State Warriors,104.0,94.0,10.0,True
2012-04-20,5.54,1.16,Cleveland Cavaliers,New York Knicks,98.0,90.0,8.0,True
2012-04-20,1.15,5.66,Atlanta Hawks,Boston Celtics,97.0,92.0,5.0,True
2012-04-20,12.5,1.04,Charlotte Hornets,Memphis Grizzlies,80.0,85.0,-5.0,False
2012-04-19,1.75,2.11,Phoenix Suns,Los Angeles Clippers,93.0,90.0,3.0,True
2012-04-19,1.37,3.2,Miami Heat,Chicago Bulls,83.0,72.0,11.0,True
2012-04-19,2.9,1.44,New Orleans Pelicans,Houston Rockets,105.0,99.0,6.0,True
2012-04-19,1.46,2.77,Detroit Pistons,Minnesota Timberwolves,80.0,91.0,-11.0,False
2012-04-19,1.41,2.99,Indiana Pacers,Milwaukee Bucks,118.0,109.0,9.0,True
2012-04-18,3.43,1.34,Golden State Warriors,Los Angeles Lakers,87.0,99.0,-12.0,False
2012-04-18,2.43,1.6,Phoenix Suns,Oklahoma City Thunder,97.0,109.0,-12.0,False
2012-04-18,2.68,1.5,Portland Trail Blazers,Utah Jazz,91.0,112.0,-21.0,False
2012-04-18,2.73,1.49,Sacramento Kings,San Antonio Spurs,102.0,127.0,-25.0,False
2012-04-18,1.67,2.27,Denver Nuggets,Los Angeles Clippers,98.0,104.0,-6.0,False
2012-04-18,1.52,2.61,Dallas Mavericks,Houston Rockets,117.0,110.0,7.0,True
2012-04-18,1.18,5.08,Memphis Grizzlies,New Orleans Pelicans,103.0,91.0,12.0,True
2012-04-18,1.49,2.72,Boston Celtics,Orlando Magic,102.0,98.0,4.0,True
2012-04-18,1.2,4.76,Atlanta Hawks,Detroit Pistons,116.0,84.0,32.0,True
2012-04-18,4.27,1.23,Brooklyn Nets,New York Knicks,95.0,104.0,-9.0,False
2012-04-18,1.15,5.72,Miami Heat,Toronto Raptors,96.0,72.0,24.0,True
2012-04-18,9.55,1.07,Charlotte Hornets,Chicago Bulls,68.0,100.0,-32.0,False
2012-04-18,4.97,1.19,Cleveland Cavaliers,Philadelphia 76ers,87.0,103.0,-16.0,False
2012-04-18,3.96,1.26,Washington Wizards,Milwaukee Bucks,121.0,112.0,9.0,True
2012-04-17,2.24,1.68,Los Angeles Lakers,San Antonio Spurs,91.0,112.0,-21.0,False
2012-04-17,4.56,1.21,Minnesota Timberwolves,Memphis Grizzlies,84.0,91.0,-7.0,False
2012-04-17,1.63,2.35,New York Knicks,Boston Celtics,118.0,110.0,8.0,True
2012-04-17,1.3,3.59,Detroit Pistons,Cleveland Cavaliers,116.0,77.0,39.0,True
2012-04-17,1.65,2.31,Philadelphia 76ers,Indiana Pacers,97.0,102.0,-5.0,False
2012-04-16,5.4,1.17,Golden State Warriors,San Antonio Spurs,99.0,120.0,-21.0,False
2012-04-16,2.28,1.66,Los Angeles Clippers,Oklahoma City Thunder,92.0,77.0,15.0,True
2012-04-16,1.12,6.63,Phoenix Suns,Portland Trail Blazers,125.0,107.0,18.0,True
2012-04-16,1.58,2.46,Utah Jazz,Dallas Mavericks,123.0,121.0,2.0,True
2012-04-16,1.08,8.47,Chicago Bulls,Washington Wizards,84.0,87.0,-3.0,False
2012-04-16,1.53,2.6,Houston Rockets,Denver Nuggets,102.0,105.0,-3.0,False
2012-04-16,4.58,1.21,Brooklyn Nets,Miami Heat,98.0,101.0,-3.0,False
2012-04-16,3.18,1.38,Charlotte Hornets,New Orleans Pelicans,67.0,75.0,-8.0,False
2012-04-16,1.12,6.32,Indiana Pacers,Minnesota Timberwolves,111.0,88.0,23.0,True
2012-04-16,3.0,1.41,Orlando Magic,Philadelphia 76ers,113.0,100.0,13.0,True
2012-04-16,2.99,1.41,Toronto Raptors,Atlanta Hawks,87.0,109.0,-22.0,False
2012-04-15,1.6,2.42,Denver Nuggets,Houston Rockets,101.0,86.0,15.0,True
2012-04-15,2.68,1.5,New Orleans Pelicans,Memphis Grizzlies,88.0,75.0,13.0,True
2012-04-15,1.17,5.23,Atlanta Hawks,Toronto Raptors,86.0,102.0,-16.0,False
2012-04-15,3.29,1.36,Charlotte Hornets,Boston Celtics,82.0,94.0,-12.0,False
2012-04-15,3.23,1.36,Cleveland Cavaliers,Orlando Magic,84.0,100.0,-16.0,False
2012-04-15,5.0,1.18,Detroit Pistons,Chicago Bulls,94.0,100.0,-6.0,False
2012-04-15,1.68,2.24,Sacramento Kings,Portland Trail Blazers,104.0,103.0,1.0,True
2012-04-15,1.77,2.1,Los Angeles Lakers,Dallas Mavericks,112.0,108.0,4.0,True
2012-04-15,2.27,1.66,New York Knicks,Miami Heat,85.0,93.0,-8.0,False
2012-04-14,1.2,4.79,San Antonio Spurs,Phoenix Suns,105.0,91.0,14.0,True
2012-04-14,1.65,2.3,Milwaukee Bucks,Indiana Pacers,99.0,105.0,-6.0,False
2012-04-14,1.2,4.72,Memphis Grizzlies,Utah Jazz,103.0,98.0,5.0,True
2012-04-14,7.13,1.11,Minnesota Timberwolves,Oklahoma City Thunder,110.0,115.0,-5.0,False
2012-04-14,3.49,1.32,Brooklyn Nets,Boston Celtics,82.0,94.0,-12.0,False
2012-04-14,1.45,2.81,Washington Wizards,Cleveland Cavaliers,89.0,98.0,-9.0,False
2012-04-14,1.08,9.08,Los Angeles Clippers,Golden State Warriors,112.0,104.0,8.0,True
2012-04-13,1.59,2.4,Los Angeles Lakers,Denver Nuggets,103.0,97.0,6.0,True
2012-04-13,2.42,1.59,Portland Trail Blazers,Dallas Mavericks,94.0,97.0,-3.0,False
2012-04-13,2.72,1.48,Detroit Pistons,Milwaukee Bucks,97.0,113.0,-16.0,False
2012-04-13,1.57,2.48,Houston Rockets,Phoenix Suns,105.0,112.0,-7.0,False
2012-04-13,2.51,1.55,New Orleans Pelicans,Utah Jazz,96.0,85.0,11.0,True
2012-04-13,1.05,11.91,Oklahoma City Thunder,Sacramento Kings,115.0,89.0,26.0,True
2012-04-13,1.02,17.0,Miami Heat,Charlotte Hornets,105.0,82.0,23.0,True
2012-04-13,1.13,6.27,New York Knicks,Washington Wizards,103.0,65.0,38.0,True
2012-04-13,2.05,1.78,Orlando Magic,Atlanta Hawks,81.0,109.0,-28.0,False
2012-04-13,1.11,7.02,Philadelphia 76ers,Brooklyn Nets,89.0,95.0,-6.0,False
2012-04-13,3.79,1.28,Toronto Raptors,Boston Celtics,84.0,79.0,5.0,True
2012-04-13,1.09,7.98,Indiana Pacers,Cleveland Cavaliers,102.0,83.0,19.0,True
2012-04-12,3.21,1.37,Golden State Warriors,Dallas Mavericks,103.0,112.0,-9.0,False
2012-04-12,1.4,3.03,San Antonio Spurs,Memphis Grizzlies,107.0,97.0,10.0,True
2012-04-12,1.82,2.0,Chicago Bulls,Miami Heat,96.0,86.0,10.0,True
2012-04-12,3.72,1.29,Minnesota Timberwolves,Los Angeles Clippers,82.0,95.0,-13.0,False
2012-04-12,2.77,1.47,Charlotte Hornets,Detroit Pistons,85.0,109.0,-24.0,False
2012-04-11,1.55,2.53,Portland Trail Blazers,Golden State Warriors,118.0,110.0,8.0,True
2012-04-11,1.22,4.41,Denver Nuggets,Minnesota Timberwolves,113.0,107.0,6.0,True
2012-04-11,1.16,5.19,San Antonio Spurs,Los Angeles Lakers,84.0,98.0,-14.0,False
2012-04-11,1.69,2.23,Boston Celtics,Atlanta Hawks,88.0,86.0,2.0,True
2012-04-11,1.4,3.04,Houston Rockets,Utah Jazz,91.0,103.0,-12.0,False
2012-04-11,1.44,2.85,Memphis Grizzlies,Phoenix Suns,104.0,93.0,11.0,True
2012-04-11,1.54,2.55,Milwaukee Bucks,New York Knicks,107.0,111.0,-4.0,False
2012-04-11,1.67,2.27,New Orleans Pelicans,Sacramento Kings,105.0,96.0,9.0,True
2012-04-11,1.26,4.03,Oklahoma City Thunder,Los Angeles Clippers,98.0,100.0,-2.0,False
2012-04-11,4.46,1.22,Cleveland Cavaliers,Indiana Pacers,98.0,104.0,-6.0,False
2012-04-11,2.62,1.52,Toronto Raptors,Philadelphia 76ers,75.0,93.0,-18.0,False
2012-04-10,1.32,3.53,Chicago Bulls,New York Knicks,98.0,86.0,12.0,True
2012-04-10,1.19,4.9,Dallas Mavericks,Sacramento Kings,110.0,100.0,10.0,True
2012-04-10,3.05,1.4,Brooklyn Nets,Philadelphia 76ers,88.0,107.0,-19.0,False
2012-04-10,1.34,3.33,Cleveland Cavaliers,Charlotte Hornets,103.0,90.0,13.0,True
2012-04-10,1.28,3.77,Miami Heat,Boston Celtics,107.0,115.0,-8.0,False
2012-04-10,2.73,1.48,Washington Wizards,Orlando Magic,93.0,85.0,8.0,True
2012-04-09,1.68,2.23,Portland Trail Blazers,Houston Rockets,89.0,94.0,-5.0,False
2012-04-09,1.21,4.55,Denver Nuggets,Golden State Warriors,123.0,84.0,39.0,True
2012-04-09,2.24,1.68,Minnesota Timberwolves,Phoenix Suns,90.0,114.0,-24.0,False
2012-04-09,1.6,2.44,Utah Jazz,San Antonio Spurs,91.0,84.0,7.0,True
2012-04-09,1.55,2.54,Memphis Grizzlies,Los Angeles Clippers,94.0,85.0,9.0,True
2012-04-09,2.27,1.66,Milwaukee Bucks,Oklahoma City Thunder,89.0,109.0,-20.0,False
2012-04-09,2.44,1.59,New Orleans Pelicans,Los Angeles Lakers,91.0,93.0,-2.0,False
2012-04-09,1.83,2.0,Charlotte Hornets,Washington Wizards,85.0,113.0,-28.0,False
2012-04-09,1.13,5.96,Indiana Pacers,Toronto Raptors,103.0,98.0,5.0,True
2012-04-09,1.3,3.65,Orlando Magic,Detroit Pistons,119.0,89.0,30.0,True
2012-04-08,2.46,1.58,Sacramento Kings,Houston Rockets,87.0,104.0,-17.0,False
2012-04-08,1.07,9.46,Oklahoma City Thunder,Toronto Raptors,91.0,75.0,16.0,True
2012-04-08,1.15,5.52,San Antonio Spurs,Utah Jazz,114.0,104.0,10.0,True
2012-04-08,1.58,2.46,Boston Celtics,Philadelphia 76ers,103.0,79.0,24.0,True
2012-04-08,1.28,3.83,Brooklyn Nets,Cleveland Cavaliers,122.0,117.0,5.0,True
2012-04-08,1.11,7.06,Miami Heat,Detroit Pistons,98.0,75.0,23.0,True
2012-04-08,2.27,1.67,New York Knicks,Chicago Bulls,100.0,99.0,1.0,True
2012-04-07,2.36,1.63,Golden State Warriors,Denver Nuggets,112.0,97.0,15.0,True
2012-04-07,1.25,4.05,Los Angeles Clippers,Sacramento Kings,109.0,94.0,15.0,True
2012-04-07,1.82,2.02,Phoenix Suns,Los Angeles Lakers,125.0,105.0,20.0,True
2012-04-07,1.5,2.66,Milwaukee Bucks,Portland Trail Blazers,116.0,94.0,22.0,True
2012-04-07,4.29,1.23,Charlotte Hornets,Atlanta Hawks,96.0,116.0,-20.0,False
2012-04-07,1.56,2.51,Memphis Grizzlies,Dallas Mavericks,94.0,89.0,5.0,True
2012-04-07,2.25,1.68,New Orleans Pelicans,Minnesota Timberwolves,99.0,90.0,9.0,True
2012-04-07,1.43,2.94,Philadelphia 76ers,Orlando Magic,82.0,88.0,-6.0,False
2012-04-07,1.79,2.04,Indiana Pacers,Boston Celtics,72.0,86.0,-14.0,False
2012-04-06,1.38,3.15,Los Angeles Lakers,Houston Rockets,107.0,112.0,-5.0,False
2012-04-06,1.66,2.29,Denver Nuggets,Phoenix Suns,105.0,99.0,6.0,True
2012-04-06,1.26,4.02,Utah Jazz,Golden State Warriors,104.0,98.0,6.0,True
2012-04-06,1.38,3.13,Dallas Mavericks,Portland Trail Blazers,97.0,99.0,-2.0,False
2012-04-06,1.06,10.17,Milwaukee Bucks,Charlotte Hornets,95.0,90.0,5.0,True
2012-04-06,1.1,7.38,San Antonio Spurs,New Orleans Pelicans,128.0,103.0,25.0,True
2012-04-06,1.2,4.71,Atlanta Hawks,Detroit Pistons,101.0,96.0,5.0,True
2012-04-06,1.29,3.8,Brooklyn Nets,Washington Wizards,110.0,98.0,12.0,True
2012-04-06,1.27,3.92,Miami Heat,Memphis Grizzlies,82.0,97.0,-15.0,False
2012-04-06,1.28,3.79,Toronto Raptors,Cleveland Cavaliers,80.0,84.0,-4.0,False
2012-04-06,2.39,1.61,Indiana Pacers,Oklahoma City Thunder,103.0,98.0,5.0,True
2012-04-05,2.27,1.67,Sacramento Kings,Los Angeles Clippers,85.0,93.0,-8.0,False
2012-04-05,1.33,3.39,Chicago Bulls,Boston Celtics,93.0,86.0,7.0,True
2012-04-05,1.25,4.07,Detroit Pistons,Washington Wizards,99.0,94.0,5.0,True
2012-04-05,1.66,2.28,Orlando Magic,New York Knicks,80.0,96.0,-16.0,False
2012-04-04,1.66,2.27,Los Angeles Clippers,Los Angeles Lakers,108.0,113.0,-5.0,False
2012-04-04,1.22,4.5,Portland Trail Blazers,Brooklyn Nets,101.0,88.0,13.0,True
2012-04-04,1.39,3.11,Utah Jazz,Phoenix Suns,105.0,107.0,-2.0,False
2012-04-04,1.39,3.09,Dallas Mavericks,Memphis Grizzlies,95.0,85.0,10.0,True
2012-04-04,1.65,2.3,Miami Heat,Oklahoma City Thunder,98.0,93.0,5.0,True
2012-04-04,1.08,8.72,Milwaukee Bucks,Cleveland Cavaliers,107.0,98.0,9.0,True
2012-04-04,1.38,3.12,Minnesota Timberwolves,Golden State Warriors,94.0,97.0,-3.0,False
2012-04-04,2.66,1.5,New Orleans Pelicans,Denver Nuggets,94.0,92.0,2.0,True
2012-04-04,1.06,10.0,Atlanta Hawks,Charlotte Hornets,120.0,93.0,27.0,True
2012-04-04,1.92,1.89,Boston Celtics,San Antonio Spurs,86.0,87.0,-1.0,False
2012-04-04,1.23,4.28,Philadelphia 76ers,Toronto Raptors,78.0,99.0,-21.0,False
2012-04-04,3.06,1.39,Washington Wizards,Indiana Pacers,96.0,109.0,-13.0,False
2012-04-03,1.21,4.53,Los Angeles Lakers,Brooklyn Nets,91.0,87.0,4.0,True
2012-04-03,2.23,1.68,Sacramento Kings,Phoenix Suns,100.0,109.0,-9.0,False
2012-04-03,1.3,3.65,Memphis Grizzlies,Golden State Warriors,98.0,94.0,4.0,True
2012-04-03,1.97,1.85,Detroit Pistons,Orlando Magic,102.0,95.0,7.0,True
2012-04-03,1.31,3.57,Miami Heat,Philadelphia 76ers,99.0,93.0,6.0,True
2012-04-03,5.26,1.17,Cleveland Cavaliers,San Antonio Spurs,90.0,125.0,-35.0,False
2012-04-03,1.39,3.06,Indiana Pacers,New York Knicks,112.0,104.0,8.0,True
2012-04-03,1.17,5.31,Toronto Raptors,Charlotte Hornets,92.0,87.0,5.0,True
2012-04-02,1.74,2.13,Portland Trail Blazers,Utah Jazz,97.0,102.0,-5.0,False
2012-04-02,1.61,2.38,Sacramento Kings,Minnesota Timberwolves,116.0,108.0,8.0,True
