Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS
2019-03-03,1.9,1.93,Washington Wizards,Minnesota Timberwolves,135,121
2019-03-03,1.76,2.1,Boston Celtics,Houston Rockets,104,115
2019-03-03,1.57,2.49,Chicago Bulls,Atlanta Hawks,118,123
2019-03-03,1.17,5.3,Los Angeles Clippers,New York Knicks,128,107
2019-03-03,2.15,1.73,Charlotte Hornets,Portland Trail Blazers,108,118
2019-03-02,1.08,8.81,Denver Nuggets,New Orleans Pelicans,112,120
2019-03-02,3.35,1.34,Phoenix Suns,Los Angeles Lakers,118,109
2019-03-02,1.54,2.55,Utah Jazz,Milwaukee Bucks,115,111
2019-03-02,1.51,2.67,Dallas Mavericks,Memphis Grizzlies,81,111
2019-03-02,2.73,1.48,Philadelphia 76ers,Golden State Warriors,117,120
2019-03-02,1.48,2.74,San Antonio Spurs,Oklahoma City Thunder,116,102
2019-03-02,1.73,2.16,Miami Heat,Brooklyn Nets,117,88
2019-03-02,1.66,2.28,Indiana Pacers,Orlando Magic,112,117
2019-03-02,3.89,1.28,Cleveland Cavaliers,Detroit Pistons,93,129
2019-03-01,2.93,1.42,Los Angeles Lakers,Milwaukee Bucks,120,131
2019-03-01,1.64,2.32,Sacramento Kings,Los Angeles Clippers,109,116
2019-03-01,2.57,1.53,Phoenix Suns,New Orleans Pelicans,116,130
2019-03-01,1.18,5.14,Boston Celtics,Washington Wizards,107,96
2019-03-01,1.49,2.7,Toronto Raptors,Portland Trail Blazers,119,117
2019-03-01,1.91,1.94,Atlanta Hawks,Chicago Bulls,161,168
2019-03-01,1.69,2.22,Brooklyn Nets,Charlotte Hornets,112,123
2019-02-28,1.32,3.54,Denver Nuggets,Utah Jazz,104,111
2019-02-28,1.2,4.7,Houston Rockets,Miami Heat,121,118
2019-02-28,1.57,2.47,Oklahoma City Thunder,Philadelphia 76ers,104,108
2019-02-28,1.81,2.05,New York Knicks,Cleveland Cavaliers,118,125
2019-02-28,1.62,2.36,Indiana Pacers,Minnesota Timberwolves,122,115
2019-02-28,2.56,1.52,Orlando Magic,Golden State Warriors,103,96
2019-02-27,1.38,3.14,Los Angeles Lakers,New Orleans Pelicans,125,119
2019-02-27,3.18,1.37,Sacramento Kings,Milwaukee Bucks,140,141
2019-02-27,1.19,5.03,Utah Jazz,Los Angeles Clippers,111,105
2019-02-27,1.98,1.86,Dallas Mavericks,Indiana Pacers,110,101
2019-02-27,1.55,2.53,San Antonio Spurs,Detroit Pistons,105,93
2019-02-27,1.71,2.19,Boston Celtics,Portland Trail Blazers,92,97
2019-02-27,1.64,2.31,Memphis Grizzlies,Chicago Bulls,107,109
2019-02-27,2.67,1.5,Atlanta Hawks,Minnesota Timberwolves,131,123
2019-02-27,1.46,2.77,Brooklyn Nets,Washington Wizards,116,125
2019-02-27,4.9,1.19,Miami Heat,Golden State Warriors,126,125
2019-02-27,2.81,1.45,Charlotte Hornets,Houston Rockets,113,118
2019-02-26,1.62,2.37,Denver Nuggets,Oklahoma City Thunder,121,112
2019-02-26,1.62,2.37,Toronto Raptors,Boston Celtics,118,95
2019-02-26,3.63,1.3,New York Knicks,Orlando Magic,108,103
2019-02-25,1.62,2.36,Los Angeles Clippers,Dallas Mavericks,121,112
2019-02-25,3.85,1.28,Chicago Bulls,Milwaukee Bucks,106,117
2019-02-25,1.09,7.99,Houston Rockets,Atlanta Hawks,119,111
2019-02-25,2.82,1.45,Memphis Grizzlies,Los Angeles Lakers,110,105
2019-02-25,1.61,2.37,Minnesota Timberwolves,Sacramento Kings,112,105
2019-02-25,2.12,1.75,New Orleans Pelicans,Philadelphia 76ers,110,111
2019-02-25,1.82,2.04,Brooklyn Nets,San Antonio Spurs,101,85
2019-02-25,1.29,3.7,Miami Heat,Phoenix Suns,121,124
2019-02-25,4.15,1.24,Charlotte Hornets,Golden State Warriors,110,121
2019-02-25,4.48,1.22,Cleveland Cavaliers,Portland Trail Blazers,110,123
2019-02-25,1.72,2.17,Detroit Pistons,Indiana Pacers,113,109
2019-02-24,4.44,1.22,New York Knicks,San Antonio Spurs,130,118
2019-02-24,1.21,4.67,Denver Nuggets,Los Angeles Clippers,123,96
2019-02-24,1.32,3.48,Toronto Raptors,Orlando Magic,98,113
2019-02-23,1.12,6.74,Utah Jazz,Dallas Mavericks,125,109
2019-02-23,1.11,6.99,Golden State Warriors,Houston Rockets,112,118
2019-02-23,1.08,8.4,Milwaukee Bucks,Minnesota Timberwolves,140,128
2019-02-23,5.33,1.17,Chicago Bulls,Boston Celtics,126,116
2019-02-23,1.4,3.04,Oklahoma City Thunder,Sacramento Kings,116,119
2019-02-23,1.61,2.38,Miami Heat,Detroit Pistons,96,119
2019-02-23,1.61,2.36,Atlanta Hawks,Phoenix Suns,120,112
2019-02-23,1.62,2.37,Charlotte Hornets,Brooklyn Nets,115,117
2019-02-23,1.83,2.01,Cleveland Cavaliers,Memphis Grizzlies,112,107
2019-02-23,3.14,1.37,New Orleans Pelicans,Los Angeles Lakers,128,115
2019-02-23,1.89,1.95,Washington Wizards,Indiana Pacers,112,119
2019-02-23,1.83,2.02,Philadelphia 76ers,Portland Trail Blazers,115,130
2019-02-22,1.56,2.5,Oklahoma City Thunder,Utah Jazz,148,147
2019-02-22,3.38,1.34,Dallas Mavericks,Denver Nuggets,104,114
2019-02-22,2.22,1.69,Memphis Grizzlies,Los Angeles Clippers,106,112
2019-02-22,2.67,1.5,Atlanta Hawks,Detroit Pistons,122,125
2019-02-22,2.47,1.57,New York Knicks,Minnesota Timberwolves,104,115
2019-02-22,1.47,2.76,Charlotte Hornets,Washington Wizards,123,110
2019-02-22,1.46,2.78,Indiana Pacers,New Orleans Pelicans,126,111
2019-02-22,1.27,3.9,Orlando Magic,Chicago Bulls,109,110
2019-02-22,1.27,3.93,Toronto Raptors,San Antonio Spurs,120,117
2019-02-21,1.1,7.5,Golden State Warriors,Sacramento Kings,125,123
2019-02-21,2.27,1.66,Los Angeles Lakers,Houston Rockets,111,106
2019-02-21,1.38,3.11,Milwaukee Bucks,Boston Celtics,98,97
2019-02-21,2.27,1.67,Brooklyn Nets,Portland Trail Blazers,99,113
2019-02-21,1.86,1.98,Cleveland Cavaliers,Phoenix Suns,111,98
2019-02-21,1.41,3.0,Philadelphia 76ers,Miami Heat,106,102
2019-02-17,1.55,2.5,Team LeBron,Team Giannis,178,164
2019-02-15,2.21,1.7,Team World,Team USA,144,161
2019-02-14,2.59,1.52,New Orleans Pelicans,Oklahoma City Thunder,131,122
2019-02-14,1.29,3.75,Atlanta Hawks,New York Knicks,91,106
2019-02-14,1.57,2.46,Orlando Magic,Charlotte Hornets,127,89
2019-02-13,1.3,3.66,Los Angeles Clippers,Phoenix Suns,134,107
2019-02-13,2.12,1.75,Portland Trail Blazers,Golden State Warriors,129,107
2019-02-13,1.32,3.5,Denver Nuggets,Sacramento Kings,120,118
2019-02-13,1.65,2.32,Dallas Mavericks,Miami Heat,101,112
2019-02-13,1.82,2.03,Chicago Bulls,Memphis Grizzlies,122,110
2019-02-13,2.56,1.53,Minnesota Timberwolves,Houston Rockets,121,111
2019-02-13,1.59,2.43,Boston Celtics,Detroit Pistons,118,110
2019-02-13,5.15,1.17,New York Knicks,Philadelphia 76ers,111,126
2019-02-13,1.2,4.7,Toronto Raptors,Washington Wizards,129,120
2019-02-13,3.57,1.31,Cleveland Cavaliers,Brooklyn Nets,139,148
2019-02-13,2.59,1.53,Indiana Pacers,Milwaukee Bucks,97,106
2019-02-12,1.23,4.44,Golden State Warriors,Utah Jazz,115,108
2019-02-12,3.6,1.31,Memphis Grizzlies,San Antonio Spurs,107,108
2019-02-12,1.51,2.64,New Orleans Pelicans,Orlando Magic,88,118
2019-02-12,1.34,3.37,Philadelphia 76ers,Boston Celtics,109,112
2019-02-12,2.92,1.42,Atlanta Hawks,Los Angeles Lakers,117,113
2019-02-11,1.2,4.75,Denver Nuggets,Miami Heat,103,87
2019-02-11,6.33,1.13,Chicago Bulls,Milwaukee Bucks,99,112
2019-02-11,1.14,5.95,Houston Rockets,Dallas Mavericks,120,104
2019-02-11,1.6,2.42,Minnesota Timberwolves,Los Angeles Clippers,130,120
2019-02-11,1.53,2.6,Oklahoma City Thunder,Portland Trail Blazers,120,111
2019-02-11,1.17,5.36,Toronto Raptors,Brooklyn Nets,127,125
2019-02-11,1.88,1.97,Cleveland Cavaliers,New York Knicks,107,104
2019-02-11,1.4,3.03,Detroit Pistons,Washington Wizards,121,112
2019-02-11,1.46,2.78,Indiana Pacers,Charlotte Hornets,99,90
2019-02-10,1.07,9.17,Golden State Warriors,Miami Heat,120,118
2019-02-10,1.99,1.86,Atlanta Hawks,Orlando Magic,108,124
2019-02-10,1.22,4.52,Sacramento Kings,Phoenix Suns,117,104
2019-02-10,1.35,3.32,Philadelphia 76ers,Los Angeles Lakers,143,120
2019-02-10,2.29,1.64,Dallas Mavericks,Portland Trail Blazers,102,101
2019-02-09,1.37,3.2,Milwaukee Bucks,Orlando Magic,83,103
2019-02-09,1.72,2.16,Houston Rockets,Oklahoma City Thunder,112,117
2019-02-09,1.12,6.8,Boston Celtics,Los Angeles Clippers,112,123
2019-02-09,2.11,1.75,Chicago Bulls,Washington Wizards,125,134
2019-02-09,1.85,1.99,Memphis Grizzlies,New Orleans Pelicans,99,90
2019-02-09,2.09,1.77,Atlanta Hawks,Charlotte Hornets,120,129
2019-02-09,9.18,1.07,New York Knicks,Toronto Raptors,99,104
2019-02-09,1.06,9.88,Indiana Pacers,Cleveland Cavaliers,105,90
2019-02-09,1.28,3.78,Utah Jazz,San Antonio Spurs,125,105
2019-02-08,1.61,2.39,Sacramento Kings,Miami Heat,102,96
2019-02-08,1.42,2.95,New Orleans Pelicans,Minnesota Timberwolves,122,117
2019-02-08,13.08,1.04,Phoenix Suns,Golden State Warriors,107,117
2019-02-08,2.96,1.42,Dallas Mavericks,Milwaukee Bucks,107,122
2019-02-08,1.26,3.94,Brooklyn Nets,Chicago Bulls,106,125
2019-02-08,1.3,3.67,Detroit Pistons,New York Knicks,120,103
2019-02-08,1.41,3.01,Philadelphia 76ers,Denver Nuggets,117,110
2019-02-08,1.18,5.04,Washington Wizards,Cleveland Cavaliers,119,106
2019-02-07,1.4,3.08,Portland Trail Blazers,San Antonio Spurs,127,118
2019-02-07,1.07,9.21,Oklahoma City Thunder,Memphis Grizzlies,117,95
2019-02-07,1.23,4.35,Boston Celtics,Los Angeles Lakers,128,129
2019-02-07,3.29,1.36,Atlanta Hawks,Toronto Raptors,101,119
2019-02-07,1.37,3.18,Indiana Pacers,Los Angeles Clippers,116,92
2019-02-07,1.61,2.38,Orlando Magic,Minnesota Timberwolves,122,112
2019-02-06,1.05,11.19,Golden State Warriors,San Antonio Spurs,141,102
2019-02-06,2.46,1.57,Sacramento Kings,Houston Rockets,101,127
2019-02-06,1.05,10.8,Utah Jazz,Phoenix Suns,116,88
2019-02-06,1.44,2.88,Dallas Mavericks,Charlotte Hornets,99,93
2019-02-06,2.01,1.84,Chicago Bulls,New Orleans Pelicans,120,125
2019-02-06,1.12,6.62,Milwaukee Bucks,Washington Wizards,148,129
2019-02-06,2.33,1.63,Brooklyn Nets,Denver Nuggets,135,130
2019-02-05,1.3,3.64,Portland Trail Blazers,Miami Heat,108,118
2019-02-05,2.43,1.59,Memphis Grizzlies,Minnesota Timberwolves,108,106
2019-02-05,1.23,4.39,Oklahoma City Thunder,Orlando Magic,132,122
2019-02-05,1.74,2.15,Philadelphia 76ers,Toronto Raptors,107,119
2019-02-05,2.32,1.63,New York Knicks,Detroit Pistons,92,105
2019-02-05,1.63,2.35,Charlotte Hornets,Los Angeles Clippers,115,117
2019-02-05,5.74,1.15,Cleveland Cavaliers,Boston Celtics,96,103
2019-02-05,2.17,1.72,Indiana Pacers,Los Angeles Lakers,136,94
2019-02-04,2.08,1.78,Sacramento Kings,San Antonio Spurs,127,112
2019-02-04,4.23,1.24,Phoenix Suns,Houston Rockets,110,118
2019-02-04,2.37,1.62,New Orleans Pelicans,Indiana Pacers,107,109
2019-02-04,3.45,1.33,Brooklyn Nets,Milwaukee Bucks,94,113
2019-02-04,2.14,1.73,Detroit Pistons,Denver Nuggets,129,103
2019-02-04,1.35,3.32,Washington Wizards,Atlanta Hawks,129,137
2019-02-03,1.21,4.65,Toronto Raptors,Los Angeles Clippers,121,103
2019-02-03,1.56,2.49,Boston Celtics,Oklahoma City Thunder,134,129
2019-02-03,2.16,1.72,New York Knicks,Memphis Grizzlies,84,96
2019-02-02,2.25,1.67,Sacramento Kings,Philadelphia 76ers,115,108
2019-02-02,1.83,2.02,Minnesota Timberwolves,Denver Nuggets,106,107
2019-02-02,1.76,2.09,Phoenix Suns,Atlanta Hawks,112,118
2019-02-02,1.34,3.38,Utah Jazz,Houston Rockets,98,125
2019-02-02,1.05,11.18,Golden State Warriors,Los Angeles Lakers,115,101
2019-02-02,1.16,5.62,San Antonio Spurs,New Orleans Pelicans,113,108
2019-02-02,2.81,1.46,Cleveland Cavaliers,Dallas Mavericks,98,111
2019-02-02,1.75,2.12,Miami Heat,Indiana Pacers,88,95
2019-02-02,1.34,3.33,Charlotte Hornets,Chicago Bulls,125,118
2019-02-02,1.66,2.28,Orlando Magic,Brooklyn Nets,102,89
2019-02-02,3.08,1.39,Washington Wizards,Milwaukee Bucks,115,131
2019-02-02,1.72,2.17,Detroit Pistons,Los Angeles Clippers,101,111
2019-02-01,1.63,2.34,Denver Nuggets,Houston Rockets,136,122
2019-02-01,1.11,7.11,Utah Jazz,Atlanta Hawks,128,112
2019-02-01,2.41,1.59,Miami Heat,Oklahoma City Thunder,102,118
2019-02-01,9.21,1.07,New York Knicks,Boston Celtics,99,113
2019-02-01,1.28,3.8,Charlotte Hornets,Memphis Grizzlies,100,92
2019-01-31,1.27,3.91,Golden State Warriors,Philadelphia 76ers,104,113
2019-01-31,2.09,1.77,Los Angeles Clippers,Los Angeles Lakers,120,123
2019-01-31,1.3,3.65,San Antonio Spurs,Brooklyn Nets,117,114
2019-01-31,1.71,2.19,Toronto Raptors,Milwaukee Bucks,92,105
2019-01-31,1.62,2.35,Orlando Magic,Indiana Pacers,107,100
2019-01-31,1.3,3.64,Detroit Pistons,Dallas Mavericks,93,89
2019-01-30,2.2,1.71,Portland Trail Blazers,Utah Jazz,132,105
2019-01-30,1.47,2.75,Sacramento Kings,Atlanta Hawks,135,113
2019-01-30,1.65,2.32,Minnesota Timberwolves,Memphis Grizzlies,99,97
2019-01-30,4.52,1.22,New Orleans Pelicans,Denver Nuggets,99,105
2019-01-30,1.88,1.96,Washington Wizards,Indiana Pacers,107,89
2019-01-30,1.31,3.55,Boston Celtics,Charlotte Hornets,126,94
2019-01-30,1.16,5.74,Miami Heat,Chicago Bulls,89,105
2019-01-30,3.39,1.33,New York Knicks,Dallas Mavericks,90,114
2019-01-29,3.51,1.31,Los Angeles Lakers,Philadelphia 76ers,105,121
2019-01-29,1.07,9.16,San Antonio Spurs,Phoenix Suns,126,124
2019-01-29,1.07,9.38,Houston Rockets,New Orleans Pelicans,116,121
2019-01-29,1.36,3.22,Brooklyn Nets,Chicago Bulls,122,117
2019-01-29,3.72,1.28,Cleveland Cavaliers,Washington Wizards,116,113
2019-01-29,3.43,1.33,Detroit Pistons,Milwaukee Bucks,105,115
2019-01-29,2.34,1.62,Orlando Magic,Oklahoma City Thunder,117,126
2019-01-28,1.4,3.06,Los Angeles Clippers,Atlanta Hawks,118,123
2019-01-28,2.9,1.43,Memphis Grizzlies,Denver Nuggets,92,95
2019-01-28,1.22,4.44,Boston Celtics,Brooklyn Nets,112,104
2019-01-28,1.11,7.15,Charlotte Hornets,New York Knicks,101,92
2019-01-28,3.62,1.3,Indiana Pacers,Golden State Warriors,100,132
2019-01-27,1.29,3.7,Los Angeles Lakers,Phoenix Suns,116,102
2019-01-27,2.77,1.47,New York Knicks,Miami Heat,97,106
2019-01-27,2.61,1.52,Dallas Mavericks,Toronto Raptors,120,123
2019-01-27,1.24,4.21,Houston Rockets,Orlando Magic,103,98
2019-01-27,2.82,1.45,Minnesota Timberwolves,Utah Jazz,111,125
2019-01-27,1.58,2.47,San Antonio Spurs,Washington Wizards,132,119
2019-01-27,2.01,1.84,Oklahoma City Thunder,Milwaukee Bucks,118,112
2019-01-27,1.54,2.56,Chicago Bulls,Cleveland Cavaliers,101,104
2019-01-27,1.61,2.38,Los Angeles Clippers,Sacramento Kings,122,108
2019-01-26,1.23,4.25,Portland Trail Blazers,Atlanta Hawks,120,111
2019-01-26,1.17,5.41,Denver Nuggets,Philadelphia 76ers,126,110
2019-01-26,2.4,1.59,Boston Celtics,Golden State Warriors,111,115
2019-01-26,2.69,1.49,Memphis Grizzlies,Indiana Pacers,106,103
2019-01-26,2.59,1.53,New Orleans Pelicans,San Antonio Spurs,114,126
2019-01-25,1.05,11.68,Denver Nuggets,Phoenix Suns,132,95
2019-01-25,1.16,5.53,Utah Jazz,Minnesota Timberwolves,106,102
2019-01-25,1.5,2.65,Dallas Mavericks,Detroit Pistons,106,101
2019-01-25,1.12,6.49,Milwaukee Bucks,Charlotte Hornets,108,99
2019-01-25,2.66,1.5,Chicago Bulls,Los Angeles Clippers,101,106
2019-01-25,2.36,1.61,Houston Rockets,Toronto Raptors,121,119
2019-01-25,1.76,2.11,Memphis Grizzlies,Sacramento Kings,96,99
2019-01-25,1.23,4.39,Brooklyn Nets,New York Knicks,109,99
2019-01-25,4.19,1.25,Cleveland Cavaliers,Miami Heat,94,100
2019-01-25,1.63,2.34,Orlando Magic,Washington Wizards,91,95
2019-01-24,1.75,2.12,Los Angeles Lakers,Minnesota Timberwolves,105,120
2019-01-24,4.18,1.24,Phoenix Suns,Portland Trail Blazers,106,120
2019-01-24,1.07,9.15,Oklahoma City Thunder,New Orleans Pelicans,122,116
2019-01-24,4.62,1.21,Washington Wizards,Golden State Warriors,118,126
2019-01-23,1.55,2.52,Utah Jazz,Denver Nuggets,114,108
2019-01-23,1.82,2.02,Chicago Bulls,Atlanta Hawks,101,121
2019-01-23,1.84,2.01,Memphis Grizzlies,Charlotte Hornets,107,118
2019-01-23,1.48,2.72,New Orleans Pelicans,Detroit Pistons,94,98
2019-01-23,1.71,2.21,Philadelphia 76ers,San Antonio Spurs,122,120
2019-01-23,1.05,10.69,Boston Celtics,Cleveland Cavaliers,123,103
2019-01-23,1.48,2.72,Brooklyn Nets,Orlando Magic,114,110
2019-01-23,1.44,2.87,Miami Heat,Los Angeles Clippers,99,111
2019-01-23,3.84,1.28,New York Knicks,Houston Rockets,110,114
2019-01-23,1.4,3.06,Indiana Pacers,Toronto Raptors,110,106
2019-01-22,2.47,1.57,Phoenix Suns,Minnesota Timberwolves,91,118
2019-01-22,1.68,2.24,Dallas Mavericks,Los Angeles Clippers,106,98
2019-01-22,1.56,2.51,Oklahoma City Thunder,Portland Trail Blazers,123,114
2019-01-22,1.15,5.81,Toronto Raptors,Sacramento Kings,120,105
2019-01-21,8.31,1.09,Los Angeles Lakers,Golden State Warriors,111,130
2019-01-21,1.46,2.82,Utah Jazz,Portland Trail Blazers,104,109
2019-01-21,1.54,2.57,Philadelphia 76ers,Houston Rockets,121,93
2019-01-21,1.25,4.13,Boston Celtics,Miami Heat,107,99
2019-01-21,1.69,2.23,Memphis Grizzlies,New Orleans Pelicans,85,105
2019-01-21,1.59,2.41,Brooklyn Nets,Sacramento Kings,123,94
2019-01-21,1.74,2.14,Atlanta Hawks,Orlando Magic,103,122
2019-01-21,1.14,6.02,Milwaukee Bucks,Dallas Mavericks,116,106
2019-01-21,1.43,2.91,Washington Wizards,Detroit Pistons,101,87
2019-01-21,2.18,1.71,Cleveland Cavaliers,Chicago Bulls,88,104
2019-01-21,4.35,1.23,New York Knicks,Oklahoma City Thunder,109,127
2019-01-20,1.1,7.59,Minnesota Timberwolves,Phoenix Suns,116,114
2019-01-20,1.2,4.7,San Antonio Spurs,Los Angeles Clippers,95,103
2019-01-20,1.29,3.78,Indiana Pacers,Charlotte Hornets,120,95
2019-01-19,1.02,15.51,Denver Nuggets,Cleveland Cavaliers,124,102
2019-01-19,1.33,3.42,Houston Rockets,Los Angeles Lakers,138,134
2019-01-19,2.44,1.58,Chicago Bulls,Miami Heat,103,117
2019-01-19,3.32,1.35,Atlanta Hawks,Boston Celtics,105,113
2019-01-19,1.15,5.76,Toronto Raptors,Memphis Grizzlies,119,90
2019-01-19,1.98,1.87,Detroit Pistons,Sacramento Kings,101,103
2019-01-19,1.31,3.6,Indiana Pacers,Dallas Mavericks,111,99
2019-01-19,5.22,1.17,Orlando Magic,Milwaukee Bucks,108,118
2019-01-19,1.33,3.41,Charlotte Hornets,Phoenix Suns,135,115
2019-01-19,1.63,2.36,Philadelphia 76ers,Oklahoma City Thunder,115,117
2019-01-18,3.48,1.32,Los Angeles Clippers,Golden State Warriors,94,112
2019-01-18,1.66,2.29,Portland Trail Blazers,New Orleans Pelicans,128,112
2019-01-18,1.04,12.23,Utah Jazz,Cleveland Cavaliers,115,99
2019-01-18,1.83,2.02,Minnesota Timberwolves,San Antonio Spurs,113,116
2019-01-18,1.17,5.44,Boston Celtics,Memphis Grizzlies,122,116
2019-01-18,1.72,2.17,Detroit Pistons,Miami Heat,98,93
2019-01-18,1.74,2.14,Orlando Magic,Brooklyn Nets,115,117
2019-01-17,1.19,4.98,Oklahoma City Thunder,Los Angeles Lakers,128,138
2019-01-17,1.06,10.08,Denver Nuggets,Chicago Bulls,135,105
2019-01-17,1.22,4.49,Toronto Raptors,Phoenix Suns,111,109
2019-01-17,1.68,2.23,Charlotte Hornets,Sacramento Kings,114,95
2019-01-17,1.67,2.26,Indiana Pacers,Philadelphia 76ers,96,120
2019-01-17,1.32,3.52,Washington Wizards,New York Knicks,101,100
2019-01-16,1.34,3.34,Golden State Warriors,New Orleans Pelicans,147,140
2019-01-16,1.89,1.95,Los Angeles Clippers,Utah Jazz,109,129
2019-01-16,1.07,9.66,Portland Trail Blazers,Cleveland Cavaliers,129,112
2019-01-16,1.84,2.0,Dallas Mavericks,San Antonio Spurs,101,105
2019-01-16,1.68,2.24,Boston Celtics,Toronto Raptors,117,108
2019-01-16,1.42,2.91,Houston Rockets,Brooklyn Nets,142,145
2019-01-16,3.02,1.41,Memphis Grizzlies,Milwaukee Bucks,101,111
2019-01-16,1.58,2.44,Detroit Pistons,Orlando Magic,120,115
2019-01-15,1.34,3.37,Los Angeles Lakers,Chicago Bulls,107,100
2019-01-15,2.17,1.73,Denver Nuggets,Golden State Warriors,111,142
2019-01-15,1.24,4.15,Milwaukee Bucks,Miami Heat,124,86
2019-01-15,4.76,1.2,Atlanta Hawks,Oklahoma City Thunder,142,126
2019-01-15,1.16,5.65,Indiana Pacers,Phoenix Suns,131,97
2019-01-15,1.41,2.99,Philadelphia 76ers,Minnesota Timberwolves,149,107
2019-01-14,1.98,1.86,Los Angeles Clippers,New Orleans Pelicans,117,121
2019-01-14,1.77,2.1,Sacramento Kings,Portland Trail Blazers,115,107
2019-01-14,1.29,3.72,Utah Jazz,Detroit Pistons,100,94
2019-01-14,1.3,3.63,San Antonio Spurs,Charlotte Hornets,93,108
2019-01-14,1.62,2.36,Houston Rockets,Memphis Grizzlies,112,94
2019-01-14,2.16,1.72,Brooklyn Nets,Boston Celtics,109,102
2019-01-13,1.16,5.68,Los Angeles Lakers,Cleveland Cavaliers,95,101
2019-01-13,1.54,2.57,Denver Nuggets,Portland Trail Blazers,116,113
2019-01-13,3.0,1.41,Dallas Mavericks,Golden State Warriors,114,119
2019-01-13,2.76,1.46,Orlando Magic,Houston Rockets,116,109
2019-01-13,4.78,1.2,Atlanta Hawks,Milwaukee Bucks,114,133
2019-01-13,4.03,1.26,New York Knicks,Philadelphia 76ers,105,108
2019-01-13,2.74,1.47,Washington Wizards,Toronto Raptors,138,140
2019-01-12,1.43,2.89,Sacramento Kings,Charlotte Hornets,104,97
2019-01-12,1.12,6.72,Utah Jazz,Chicago Bulls,110,102
2019-01-12,4.3,1.23,Phoenix Suns,Denver Nuggets,102,93
2019-01-12,2.06,1.8,Minnesota Timberwolves,New Orleans Pelicans,110,106
2019-01-12,1.38,3.12,Oklahoma City Thunder,San Antonio Spurs,122,112
2019-01-12,3.41,1.33,Orlando Magic,Boston Celtics,105,103
2019-01-12,1.62,2.35,Miami Heat,Memphis Grizzlies,112,108
2019-01-12,1.33,3.39,Los Angeles Clippers,Detroit Pistons,104,109
2019-01-11,1.05,11.61,Golden State Warriors,Chicago Bulls,146,109
2019-01-11,1.37,3.19,Portland Trail Blazers,Charlotte Hornets,127,96
2019-01-11,1.26,3.99,Utah Jazz,Los Angeles Lakers,113,95
2019-01-11,1.06,9.73,Houston Rockets,Cleveland Cavaliers,141,113
2019-01-11,1.51,2.63,Minnesota Timberwolves,Dallas Mavericks,115,119
2019-01-11,4.04,1.26,New York Knicks,Indiana Pacers,106,121
2019-01-11,1.17,5.23,Toronto Raptors,Brooklyn Nets,122,105
2019-01-11,1.19,4.96,Philadelphia 76ers,Atlanta Hawks,121,123
2019-01-11,2.08,1.78,Washington Wizards,Milwaukee Bucks,113,106
2019-01-10,1.28,3.75,Sacramento Kings,Detroit Pistons,112,102
2019-01-10,2.02,1.83,San Antonio Spurs,Oklahoma City Thunder,154,147
2019-01-10,1.45,2.81,Denver Nuggets,Los Angeles Clippers,121,100
2019-01-10,2.18,1.71,Miami Heat,Boston Celtics,115,99
2019-01-09,1.84,2.01,Los Angeles Lakers,Detroit Pistons,113,100
2019-01-09,1.18,4.99,Portland Trail Blazers,Chicago Bulls,124,112
2019-01-09,1.2,4.7,Utah Jazz,Orlando Magic,106,93
2019-01-09,1.14,5.96,Dallas Mavericks,Phoenix Suns,104,94
2019-01-09,2.05,1.8,Houston Rockets,Milwaukee Bucks,109,116
2019-01-09,2.19,1.7,Memphis Grizzlies,San Antonio Spurs,96,86
2019-01-09,1.06,10.56,New Orleans Pelicans,Cleveland Cavaliers,140,124
2019-01-09,1.25,4.16,Brooklyn Nets,Atlanta Hawks,116,100
2019-01-09,1.33,3.41,Boston Celtics,Indiana Pacers,135,108
2019-01-09,2.39,1.61,Washington Wizards,Philadelphia 76ers,123,106
2019-01-08,1.03,15.4,Golden State Warriors,New York Knicks,122,95
2019-01-08,1.38,3.1,Los Angeles Clippers,Charlotte Hornets,128,109
2019-01-08,2.4,1.6,Phoenix Suns,Sacramento Kings,115,111
2019-01-08,1.27,3.88,Oklahoma City Thunder,Minnesota Timberwolves,117,119
2019-01-08,1.76,2.11,Miami Heat,Denver Nuggets,99,103
2019-01-08,1.08,8.78,Toronto Raptors,Atlanta Hawks,104,101
2019-01-08,4.88,1.19,Cleveland Cavaliers,Indiana Pacers,115,123
2019-01-08,1.28,3.82,Philadelphia 76ers,Washington Wizards,132,115
2019-01-07,1.12,6.74,Portland Trail Blazers,New York Knicks,111,101
2019-01-07,1.52,2.6,Sacramento Kings,Orlando Magic,111,95
2019-01-07,1.32,3.55,Dallas Mavericks,Los Angeles Lakers,97,107
2019-01-07,1.88,1.96,Houston Rockets,Denver Nuggets,125,113
2019-01-07,1.46,2.79,Milwaukee Bucks,Utah Jazz,114,102
2019-01-07,1.51,2.65,New Orleans Pelicans,Memphis Grizzlies,114,95
2019-01-07,1.16,5.57,Boston Celtics,Brooklyn Nets,116,95
2019-01-07,2.21,1.69,Detroit Pistons,San Antonio Spurs,107,119
2019-01-06,1.81,2.04,Phoenix Suns,Charlotte Hornets,113,119
2019-01-06,1.82,2.03,Toronto Raptors,Indiana Pacers,121,105
2019-01-06,1.17,5.26,Oklahoma City Thunder,Washington Wizards,98,116
2019-01-06,3.25,1.36,Atlanta Hawks,Miami Heat,106,82
2019-01-06,2.11,1.75,Chicago Bulls,Brooklyn Nets,100,117
