Date,Home Odds,Vis Odds,Home,Visitor,Home PTS,Vis PTS
2020-02-13,1.26,4.04,Dallas Mavericks,Sacramento Kings,130,111
2020-02-13,1.60,2.40,Memphis Grizzlies,Portland Trail Blazers,111,104
2020-02-13,1.41,3.04,Minnesota Timberwolves,Charlotte Hornets,108,115
2020-02-13,2.44,1.58,Brooklyn Nets,Toronto Raptors,101,91
2020-02-13,1.81,2.04,Indiana Pacers,Milwaukee Bucks,118,111
2020-02-13,1.68,2.25,New York Knicks,Washington Wizards,96,114
2020-02-13,2.25,1.68,Cleveland Cavaliers,Atlanta Hawks,127,105
2020-02-13,1.36,3.26,Orlando Magic,Detroit Pistons,116,112 
2020-02-11,1.73,2.15,Houston Rockets,Boston Celtics,116,105
2020-02-11,1.67,2.27,New Orleans Pelicans,Portland Trail Blazers,138,117
2020-02-11,1.28,3.82,Oklahoma City Thunder,San Antonio Spurs,106,114
2020-02-11,1.95,1.90,Philadelphia 76ers,Los Angeles Clippers,110,103
2020-02-11,1.62,2.36,Washington Wizards,Chicago Bulls,126,114
2020-02-11,3.26,1.36,Golden State Warriors,Miami Heat,101,113
2020-02-11,1.10,7.65,Los Angeles Lakers,Phoenix Suns,125,100
2020-02-11,1.36,3.29,Denver Nuggets,San Antonio Spurs,127,120
2020-02-11,1.90,1.94,Dallas Mavericks,Utah Jazz,119,123
2020-02-11,1.18,5.09,Milwaukee Bucks,Sacramento Kings,123,111
2020-02-11,1.26,4.08,Toronto Raptors,Minnesota Timberwolves,137,126
2020-02-11,1.62,2.37,Detroit Pistons,Charlotte Hornets,76,87
2020-02-11,1.37,3.22,Indiana Pacers,Brooklyn Nets,105,106
2020-02-11,1.25,4.13,Orlando Magic,Atlanta Hawks,135,126
2020-02-09,1.48,2.72,Portland Trail Blazers,Miami Heat,115,109
2020-02-09,2.95,1.42,Cleveland Cavaliers,Los Angeles Clippers,92,133
2020-02-09,1.70,2.21,Houston Rockets,Utah Jazz,113,114
2020-02-09,1.48,2.73,Atlanta Hawks,New York Knicks,140,135 
2020-02-09,1.16,5.58,Philadelphia 76ers,Chicago Bulls,118,111
2020-02-09,2.21,1.70,Washington Wizards,Memphis Grizzlies,99,106
2020-02-09,2.05,1.80,Oklahoma City Thunder,Boston Celtics,111,112
2020-02-09,2.15,1.74,Sacramento Kings,San Antonio Spurs,122,102
2020-02-09,2.35,1.63,Phoenix Suns,Denver Nuggets,108,117
2020-02-09,8.52,1.08,Golden State Warriors,Los Angeles Lakers,120,125
2020-02-09,5.11,1.18,Minnesota Timberwolves,Los Angeles Clippers,142,115
2020-02-08,1.49,2.72,Indiana Pacers,New Orleans Pelicans,117,124
2020-02-08,1.38,3.13,Toronto Raptors,Brooklyn Nets,119,118
2020-02-08,2.29,1.66,Charlotte Hornets,Dallas Mavericks,100,116
2020-02-08,2.02,1.83,Detroit Pistons,New York Knicks,92,95
2020-02-08,4.14,1.25,Orlando Magic,Milwaukee Bucks,95,111
2020-02-08,1.16,5.63,Utah Jazz,Portland Trail Blazers,117,114
2020-02-08,1.95,1.89,Sacramento Kings,Miami Heat,105,97
2020-02-08,2.14,1.74,Phoenix Suns,Houston Rockets,127,91
2020-02-08,1.88,1.96,Indiana Pacers,Toronto Raptors,106,115
2020-02-08,1.10,7.52,Oklahoma City Thunder,Detroit Pistons,108,101
2020-02-08,1.11,7.06,Boston Celtics,Atlanta Hawks,112,107
2020-02-08,1.40,3.09,Philadelphia 76ers,Memphis Grizzlies,119,107
2020-02-08,2.31,1.65,Washington Wizards,Dallas Mavericks,119,118
2020-02-07,1.40,3.08,Los Angeles Lakers,Houston Rockets,111,121
2020-02-07,1.64,2.32,Portland Trail Blazers,San Antonio Spurs,125,117
2020-02-07,2.94,1.43,Chicago Bulls,New Orleans Pelicans,119,125
2020-02-07,1.22,4.54,Milwaukee Bucks,Philadelphia 76ers,112,101
2020-02-07,2.39,1.61,New York Knicks,Orlando Magic,105,103
2020-02-06,1.37,3.21,Los Angeles Clippers,Miami Heat,128,111
2020-02-06,1.20,4.82,Utah Jazz,Denver Nuggets,95,98
2020-02-06,1.55,2.53,Dallas Mavericks,Memphis Grizzlies,107,121
2020-02-06,1.55,2.53,Minnesota Timberwolves,Atlanta Hawks,120,127
2020-02-06,1.09,7.99,Oklahoma City Thunder,Cleveland Cavaliers,109,103
2020-02-06,1.43,2.92,Boston Celtics,Orlando Magic,116,100
2020-02-06,1.36,3.27,Brooklyn Nets,Golden State Warriors,129,88
2020-02-06,1.42,2.96,Toronto Raptors,Indiana Pacers,119,118
2020-02-06,2.24,1.68,Detroit Pistons,Phoenix Suns,116,108
2020-02-05,1.15,5.73,Los Angeles Lakers,San Antonio Spurs,129,102
2020-02-05,1.55,2.55,Denver Nuggets,Portland Trail Blazers,127,99
2020-02-05,1.10,7.66,Houston Rockets,Charlotte Hornets,125,110
2020-02-05,3.13,1.38,New Orleans Pelicans,Milwaukee Bucks,108,120
2020-02-04,1.23,4.43,Los Angeles Clippers,San Antonio Spurs,108,105
2020-02-04,1.89,1.95,Sacramento Kings,Minnesota Timberwolves,113,109
2020-02-04,1.22,4.59,Memphis Grizzlies,Detroit Pistons,96,82
2020-02-04,3.03,1.41,Atlanta Hawks,Boston Celtics,115,123
2020-02-04,1.74,2.14,Brooklyn Nets,Phoenix Suns,119,97
2020-02-04,1.71,2.19,Miami Heat,Philadelphia 76ers,137,106
2020-02-04,2.70,1.50,Charlotte Hornets,Orlando Magic,100,112
2020-02-04,2.12,1.76,Cleveland Cavaliers,New York Knicks,134,139 
2020-02-04,1.48,2.76,Indiana Pacers,Dallas Mavericks,103,112
2020-02-04,1.38,3.15,Washington Wizards,Golden State Warriors,117,125
2020-02-02,1.19,5.02,Toronto Raptors,Chicago Bulls,129,102
2020-02-02,1.48,2.73,Houston Rockets,New Orleans Pelicans,117,109
2020-02-02,1.11,7.19,Milwaukee Bucks,Phoenix Suns,129,108
2020-02-02,2.19,1.71,Detroit Pistons,Denver Nuggets,128,123 
2020-02-02,3.06,1.40,Portland Trail Blazers,Utah Jazz,124,107
2020-02-02,3.34,1.34,Sacramento Kings,Los Angeles Lakers,113,129
2020-02-02,1.26,4.09,San Antonio Spurs,Charlotte Hornets,114,90
2020-02-02,1.95,1.89,Boston Celtics,Philadelphia 76ers,116,95
2020-02-02,1.53,2.61,Dallas Mavericks,Atlanta Hawks,123,100
2020-02-01,1.81,2.04,Cleveland Cavaliers,Golden State Warriors,112,131
2020-02-01,2.11,1.77,Washington Wizards,Brooklyn Nets,113,107
2020-02-01,1.15,5.85,Indiana Pacers,New York Knicks,85,92
2020-02-01,2.17,1.73,Orlando Magic,Miami Heat,89,102
2020-02-01,1.18,5.23,Los Angeles Clippers,Minnesota Timberwolves,118,106
2020-02-01,1.10,7.46,Los Angeles Lakers,Portland Trail Blazers,119,127
2020-02-01,1.11,7.27,Milwaukee Bucks,Denver Nuggets,115,127
2020-02-01,1.95,1.89,Phoenix Suns,Oklahoma City Thunder,107,111
2020-02-01,1.31,3.57,New Orleans Pelicans,Memphis Grizzlies,139,111
2020-02-01,1.44,2.87,Brooklyn Nets,Chicago Bulls,133,118
2020-02-01,1.29,3.75,Houston Rockets,Dallas Mavericks,128,121
2020-02-01,2.49,1.57,Detroit Pistons,Toronto Raptors,92,105
2020-01-31,2.23,1.69,Denver Nuggets,Utah Jazz,106,100
2020-01-31,1.08,9.03,Los Angeles Clippers,Sacramento Kings,103,124
2020-01-31,1.09,7.90,Boston Celtics,Golden State Warriors,119,104
2020-01-31,3.17,1.38,Atlanta Hawks,Philadelphia 76ers,127,117
2020-01-31,5.10,1.18,Cleveland Cavaliers,Toronto Raptors,109,115
2020-01-31,1.61,2.39,Washington Wizards,Charlotte Hornets,121,107
2020-01-30,2.89,1.44,Portland Trail Blazers,Houston Rockets,125,112
2020-01-30,2.14,1.74,Sacramento Kings,Oklahoma City Thunder,100,120
2020-01-30,2.93,1.43,San Antonio Spurs,Utah Jazz,127,120
2020-01-30,1.41,3.02,Brooklyn Nets,Detroit Pistons,125,115
2020-01-30,2.18,1.72,New York Knicks,Memphis Grizzlies,106,127
2020-01-30,1.23,4.37,Indiana Pacers,Chicago Bulls,115,106 
2020-01-28,1.35,3.34,Dallas Mavericks,Phoenix Suns,104,133
2020-01-28,1.89,1.94,Memphis Grizzlies,Denver Nuggets,104,96
2020-01-28,1.79,2.07,Miami Heat,Boston Celtics,101,109
2020-01-28,1.12,6.61,Milwaukee Bucks,Washington Wizards,151,131
2020-01-28,4.16,1.25,Cleveland Cavaliers,New Orleans Pelicans,111,125
2020-01-28,1.10,7.67,Toronto Raptors,Atlanta Hawks,130,114
2020-01-28,1.93,1.92,Charlotte Hornets,New York Knicks,97,92
2020-01-28,1.09,8.02,Philadelphia 76ers,Golden State Warriors,115,104
2020-01-27,1.07,9.21,Utah Jazz,Houston Rockets,117,126
2020-01-27,1.83,2.01,Chicago Bulls,San Antonio Spurs,110,109
2020-01-27,1.68,2.25,Minnesota Timberwolves,Sacramento Kings,129,133 
2020-01-27,2.80,1.46,Oklahoma City Thunder,Dallas Mavericks,97,107
2020-01-27,1.36,3.28,Miami Heat,Orlando Magic,113,92
2020-01-27,1.36,3.27,Detroit Pistons,Cleveland Cavaliers,100,115
2020-01-26,1.67,2.27,Portland Trail Blazers,Indiana Pacers,139,129
2020-01-26,1.87,1.97,Atlanta Hawks,Washington Wizards,152,133
2020-01-26,1.75,2.13,Memphis Grizzlies,Phoenix Suns,114,109
2020-01-26,1.88,1.97,New Orleans Pelicans,Boston Celtics,123,108
2020-01-26,1.78,2.09,New York Knicks,Brooklyn Nets,110,97
2020-01-26,2.32,1.64,Orlando Magic,Los Angeles Clippers,97,112
2020-01-26,2.34,1.63,San Antonio Spurs,Toronto Raptors,106,110
2020-01-26,1.71,2.19,Denver Nuggets,Houston Rockets,117,110
2020-01-25,2.71,1.49,Philadelphia 76ers,Los Angeles Lakers,108,91
2020-01-25,1.90,1.94,Cleveland Cavaliers,Chicago Bulls,106,118
2020-01-25,1.78,2.09,Minnesota Timberwolves,Oklahoma City Thunder,104,113
2020-01-25,2.18,1.72,Detroit Pistons,Brooklyn Nets,111,121 
2020-01-25,1.49,2.70,Utah Jazz,Dallas Mavericks,112,107
2020-01-25,3.20,1.37,Golden State Warriors,Indiana Pacers,118,129
2020-01-25,1.50,2.67,San Antonio Spurs,Phoenix Suns,99,103
2020-01-25,1.80,2.05,Chicago Bulls,Sacramento Kings,81,98
2020-01-25,2.14,1.75,Miami Heat,Los Angeles Clippers,117,122
2020-01-25,2.96,1.42,Minnesota Timberwolves,Houston Rockets,124,131
2020-01-25,1.58,2.46,New Orleans Pelicans,Denver Nuggets,106,113
2020-01-25,1.26,4.00,Oklahoma City Thunder,Atlanta Hawks,140,111
2020-01-25,4.28,1.24,New York Knicks,Toronto Raptors,112,118
2020-01-25,2.04,1.81,Detroit Pistons,Memphis Grizzlies,112,125
2020-01-25,1.73,2.15,Orlando Magic,Boston Celtics,98,109
2020-01-25,8.45,1.09,Charlotte Hornets,Milwaukee Bucks,103,116
2020-01-24,2.90,1.43,Portland Trail Blazers,Dallas Mavericks,125,133
2020-01-24,2.86,1.45,Brooklyn Nets,Los Angeles Lakers,113,128
2020-01-24,1.72,2.16,Cleveland Cavaliers,Washington Wizards,112,124
2020-01-23,4.32,1.24,Golden State Warriors,Utah Jazz,96,129
2020-01-23,1.64,2.31,New Orleans Pelicans,San Antonio Spurs,117,121
2020-01-23,2.00,1.84,Phoenix Suns,Indiana Pacers,87,112
2020-01-23,1.87,1.98,Chicago Bulls,Minnesota Timberwolves,117,110
2020-01-23,1.18,5.13,Houston Rockets,Denver Nuggets,121,105
2020-01-23,2.62,1.52,Atlanta Hawks,Los Angeles Clippers,102,95
2020-01-23,1.34,3.40,Boston Celtics,Memphis Grizzlies,119,95
2020-01-23,1.18,5.27,Miami Heat,Washington Wizards,134,129 
2020-01-23,6.34,1.13,New York Knicks,Los Angeles Lakers,92,100
2020-01-23,2.06,1.80,Detroit Pistons,Sacramento Kings,127,106
2020-01-23,1.71,2.19,Orlando Magic,Oklahoma City Thunder,114,120
2020-01-23,1.38,3.16,Toronto Raptors,Philadelphia 76ers,107,95
2020-01-21,1.71,2.19,Dallas Mavericks,Los Angeles Clippers,107,110
2020-01-21,1.31,3.59,Portland Trail Blazers,Golden State Warriors,129,124 
2020-01-21,1.52,2.61,Phoenix Suns,San Antonio Spurs,118,120
2020-01-21,1.30,3.62,Utah Jazz,Indiana Pacers,118,88
2020-01-21,1.60,2.40,Minnesota Timberwolves,Denver Nuggets,100,107
2020-01-21,2.26,1.67,Boston Celtics,Los Angeles Lakers,139,107
2020-01-21,2.42,1.60,Charlotte Hornets,Orlando Magic,83,106
2020-01-21,2.01,1.84,Cleveland Cavaliers,New York Knicks,86,106
2020-01-21,1.30,3.63,Houston Rockets,Oklahoma City Thunder,107,112
2020-01-21,1.64,2.33,Memphis Grizzlies,New Orleans Pelicans,116,126
2020-01-21,1.59,2.42,Miami Heat,Sacramento Kings,118,113 
2020-01-21,1.05,10.98,Milwaukee Bucks,Chicago Bulls,111,98
2020-01-21,2.19,1.71,Brooklyn Nets,Philadelphia 76ers,111,117
2020-01-21,4.35,1.23,Atlanta Hawks,Toronto Raptors,117,122
2020-01-21,1.91,1.92,Washington Wizards,Detroit Pistons,106,100
2020-01-19,1.94,1.89,Denver Nuggets,Indiana Pacers,107,115
2020-01-19,2.00,1.85,San Antonio Spurs,Miami Heat,107,102
2020-01-18,1.37,3.24,Oklahoma City Thunder,Portland Trail Blazers,119,106
2020-01-18,1.22,4.54,Utah Jazz,Sacramento Kings,123,101
2020-01-18,2.96,1.42,Golden State Warriors,Orlando Magic,109,95
2020-01-18,1.65,2.31,Houston Rockets,Los Angeles Lakers,115,124
2020-01-18,1.33,3.48,Chicago Bulls,Cleveland Cavaliers,118,116
2020-01-18,2.52,1.55,Minnesota Timberwolves,Toronto Raptors,112,122
2020-01-18,2.00,1.84,Atlanta Hawks,Detroit Pistons,103,136
2020-01-18,2.52,1.55,New York Knicks,Philadelphia 76ers,87,90
2020-01-18,1.55,2.56,Boston Celtics,Phoenix Suns,119,123
2020-01-18,5.35,1.17,Brooklyn Nets,Milwaukee Bucks,97,117
2020-01-18,2.92,1.43,New Orleans Pelicans,Los Angeles Clippers,130,133
2020-01-17,1.29,3.73,Dallas Mavericks,Portland Trail Blazers,120,112
2020-01-17,1.26,4.02,San Antonio Spurs,Atlanta Hawks,120,121
2020-01-17,1.22,4.56,Memphis Grizzlies,Cleveland Cavaliers,113,109
2020-01-17,1.93,1.90,Oklahoma City Thunder,Miami Heat,108,115
2020-01-17,1.35,3.31,Indiana Pacers,Minnesota Timberwolves,116,114
2020-01-17,1.30,3.67,Philadelphia 76ers,Chicago Bulls,100,89
2020-01-17,1.16,5.45,Toronto Raptors,Washington Wizards,140,111
2020-01-17,2.39,1.61,Golden State Warriors,Denver Nuggets,131,134 
2020-01-17,1.18,5.16,Los Angeles Clippers,Orlando Magic,122,95
2020-01-17,1.15,5.90,Milwaukee Bucks,Boston Celtics,128,123
2020-01-17,2.88,1.44,New Orleans Pelicans,Utah Jazz,138,132 
2020-01-17,2.11,1.76,New York Knicks,Phoenix Suns,98,121
2020-01-16,1.17,5.31,Los Angeles Lakers,Orlando Magic,118,119
2020-01-16,2.47,1.58,Sacramento Kings,Dallas Mavericks,123,127
2020-01-16,1.26,4.08,Houston Rockets,Portland Trail Blazers,107,117
2020-01-16,1.13,6.25,Denver Nuggets,Charlotte Hornets,100,86
2020-01-16,1.53,2.59,Chicago Bulls,Washington Wizards,115,106
2020-01-16,2.49,1.57,Minnesota Timberwolves,Indiana Pacers,99,104
2020-01-16,1.88,1.96,Oklahoma City Thunder,Toronto Raptors,121,130
2020-01-16,1.46,2.81,Miami Heat,San Antonio Spurs,106,100
2020-01-16,1.21,4.74,Boston Celtics,Detroit Pistons,103,116
2020-01-16,1.38,3.16,Philadelphia 76ers,Brooklyn Nets,117,106
2020-01-15,3.85,1.28,Golden State Warriors,Dallas Mavericks,97,124
2020-01-15,1.05,11.47,Los Angeles Clippers,Cleveland Cavaliers,128,103
2020-01-15,2.56,1.54,Memphis Grizzlies,Houston Rockets,121,110
2020-01-15,1.05,12.11,Milwaukee Bucks,New York Knicks,128,102
2020-01-15,2.13,1.74,Atlanta Hawks,Phoenix Suns,123,110
2020-01-15,2.26,1.67,Brooklyn Nets,Utah Jazz,107,118
2020-01-14,1.08,8.76,Los Angeles Lakers,Cleveland Cavaliers,128,99
2020-01-14,1.23,4.44,Portland Trail Blazers,Charlotte Hornets,115,112
2020-01-14,1.90,1.95,Sacramento Kings,Orlando Magic,112,114
2020-01-14,2.08,1.78,Minnesota Timberwolves,Oklahoma City Thunder,104,117
2020-01-14,1.20,4.79,Boston Celtics,Chicago Bulls,113,101
2020-01-14,1.50,2.67,Detroit Pistons,New Orleans Pelicans,110,117 
2020-01-14,1.62,2.37,Indiana Pacers,Philadelphia 76ers,101,95
2020-01-12,1.92,1.92,Denver Nuggets,Los Angeles Clippers,114,104
2020-01-12,1.26,4.03,Phoenix Suns,Charlotte Hornets,100,92
2020-01-12,1.23,4.42,Brooklyn Nets,Atlanta Hawks,108,86
2020-01-12,1.38,3.16,Memphis Grizzlies,Golden State Warriors,122,102
2020-01-12,1.50,2.68,Toronto Raptors,San Antonio Spurs,104,105
2020-01-12,3.73,1.29,New York Knicks,Miami Heat,124,121
2020-01-12,3.01,1.41,Washington Wizards,Utah Jazz,116,127
2020-01-12,3.67,1.30,Portland Trail Blazers,Milwaukee Bucks,101,122
2020-01-12,1.11,7.32,Denver Nuggets,Cleveland Cavaliers,103,111
2020-01-12,1.72,2.18,Dallas Mavericks,Philadelphia 76ers,109,91
2020-01-11,1.25,4.23,Oklahoma City Thunder,Los Angeles Lakers,110,125
2020-01-11,1.13,6.32,Boston Celtics,New Orleans Pelicans,140,105
2020-01-11,1.60,2.41,Detroit Pistons,Chicago Bulls,99,108
2020-01-11,1.19,5.05,Houston Rockets,Minnesota Timberwolves,139,109
2020-01-11,1.07,9.49,Los Angeles Clippers,Golden State Warriors,109,100
2020-01-11,4.66,1.21,Sacramento Kings,Milwaukee Bucks,106,127
2020-01-11,1.77,2.11,Dallas Mavericks,Los Angeles Lakers,114,129
2020-01-11,1.55,2.54,Phoenix Suns,Orlando Magic,98,94
2020-01-11,1.11,7.02,Utah Jazz,Charlotte Hornets,109,92
2020-01-11,1.89,1.95,Chicago Bulls,Indiana Pacers,105,116
2020-01-11,1.93,1.91,Memphis Grizzlies,San Antonio Spurs,134,121
2020-01-11,2.50,1.57,Brooklyn Nets,Miami Heat,117,113
2020-01-11,2.62,1.52,New York Knicks,New Orleans Pelicans,111,123
2020-01-11,2.00,1.84,Washington Wizards,Atlanta Hawks,111,101
2020-01-09,2.42,1.60,Oklahoma City Thunder,Houston Rockets,113,92
2020-01-09,1.95,1.89,Minnesota Timberwolves,Portland Trail Blazers,116,102
2020-01-09,1.33,3.45,Detroit Pistons,Cleveland Cavaliers,112,115 
2020-01-09,1.91,1.93,Philadelphia 76ers,Boston Celtics,109,98
2020-01-09,8.57,1.08,Golden State Warriors,Milwaukee Bucks,98,107
2020-01-09,1.08,9.09,Utah Jazz,New York Knicks,128,104
2020-01-09,1.61,2.40,New Orleans Pelicans,Chicago Bulls,123,108
2020-01-09,3.74,1.29,Atlanta Hawks,Houston Rockets,115,122
2020-01-09,1.57,2.48,Dallas Mavericks,Denver Nuggets,106,107
2020-01-09,1.34,3.38,Boston Celtics,San Antonio Spurs,114,129
2020-01-09,2.19,1.71,Charlotte Hornets,Toronto Raptors,110,112 
2020-01-09,1.88,1.97,Indiana Pacers,Miami Heat,108,122
2020-01-09,1.19,4.88,Orlando Magic,Washington Wizards,123,89
2020-01-08,1.08,8.97,Los Angeles Lakers,New York Knicks,117,87
2020-01-08,1.38,3.15,Phoenix Suns,Sacramento Kings,103,114
2020-01-08,1.55,2.53,Memphis Grizzlies,Minnesota Timberwolves,119,112
2020-01-08,1.91,1.93,Brooklyn Nets,Oklahoma City Thunder,103,111 
2020-01-08,2.37,1.62,Cleveland Cavaliers,Detroit Pistons,113,115
2020-01-08,1.72,2.17,Toronto Raptors,Portland Trail Blazers,99,101
2020-01-07,1.17,5.32,Sacramento Kings,Golden State Warriors,111,98
2020-01-07,1.26,4.07,Dallas Mavericks,Chicago Bulls,118,110
2020-01-07,3.84,1.28,San Antonio Spurs,Milwaukee Bucks,126,104
2020-01-07,2.46,1.58,New Orleans Pelicans,Utah Jazz,126,128
2020-01-07,3.50,1.32,Atlanta Hawks,Denver Nuggets,115,123
2020-01-07,2.99,1.42,Charlotte Hornets,Indiana Pacers,104,115
2020-01-07,1.51,2.66,Orlando Magic,Brooklyn Nets,101,89
2020-01-07,1.30,3.66,Philadelphia 76ers,Oklahoma City Thunder,120,113
2020-01-07,4.20,1.25,Washington Wizards,Boston Celtics,99,94
2020-01-06,1.06,10.15,Los Angeles Lakers,Detroit Pistons,106,99
2020-01-06,1.37,3.19,Phoenix Suns,Memphis Grizzlies,114,121
2020-01-06,3.00,1.41,Cleveland Cavaliers,Minnesota Timberwolves,103,118
2020-01-06,1.47,2.78,Miami Heat,Portland Trail Blazers,122,111
2020-01-06,1.19,4.89,Los Angeles Clippers,New York Knicks,135,132
2020-01-05,1.74,2.15,Sacramento Kings,New Orleans Pelicans,115,117
2020-01-05,2.22,1.69,Golden State Warriors,Detroit Pistons,104,111
2020-01-05,1.12,6.66,Milwaukee Bucks,San Antonio Spurs,127,118
2020-01-04,1.13,6.41,Dallas Mavericks,Charlotte Hornets,120,123 
2020-01-04,1.89,1.94,Chicago Bulls,Boston Celtics,104,111
2020-01-04,7.57,1.10,Washington Wizards,Denver Nuggets,128,114
2020-01-04,3.47,1.33,Atlanta Hawks,Indiana Pacers,116,111
2020-01-04,3.12,1.39,Cleveland Cavaliers,Oklahoma City Thunder,106,121
2020-01-04,2.39,1.61,Orlando Magic,Utah Jazz,96,109
2020-01-04,1.79,2.06,Brooklyn Nets,Toronto Raptors,102,121
2020-01-04,1.17,5.32,Los Angeles Clippers,Memphis Grizzlies,114,140
2020-01-04,1.17,5.29,Los Angeles Lakers,New Orleans Pelicans,123,113
2020-01-04,1.34,3.39,Phoenix Suns,New York Knicks,120,112
2020-01-04,1.53,2.57,Houston Rockets,Philadelphia 76ers,118,108
2020-01-04,1.15,5.73,Boston Celtics,Atlanta Hawks,109,106
2020-01-04,1.89,1.95,Orlando Magic,Miami Heat,105,85
2020-01-04,3.55,1.32,Washington Wizards,Portland Trail Blazers,103,122
2020-01-03,1.10,7.41,Los Angeles Clippers,Detroit Pistons,126,112
2020-01-03,1.52,2.60,Sacramento Kings,Memphis Grizzlies,128,123
2020-01-03,1.26,3.99,Dallas Mavericks,Brooklyn Nets,123,111
2020-01-03,1.71,2.19,San Antonio Spurs,Oklahoma City Thunder,103,109
2020-01-03,2.32,1.64,Chicago Bulls,Utah Jazz,98,102
2020-01-03,1.68,2.25,Minnesota Timberwolves,Golden State Warriors,99,84
2020-01-03,1.47,2.76,Miami Heat,Toronto Raptors,84,76
2020-01-03,1.77,2.10,Cleveland Cavaliers,Charlotte Hornets,106,109
2020-01-03,1.95,1.90,Indiana Pacers,Denver Nuggets,116,124
2020-01-02,1.15,5.93,Los Angeles Lakers,Phoenix Suns,117,107
2020-01-02,1.03,15.57,Milwaukee Bucks,Minnesota Timberwolves,106,104
2020-01-02,2.51,1.56,New York Knicks,Portland Trail Blazers,117,93
2020-01-02,2.30,1.66,Washington Wizards,Orlando Magic,101,122
2019-12-31,2.40,1.60,Oklahoma City Thunder,Dallas Mavericks,106,101
2019-12-31,1.40,3.06,Houston Rockets,Denver Nuggets,130,104
2019-12-31,1.15,5.89,San Antonio Spurs,Golden State Warriors,117,113 
2019-12-31,1.26,4.10,Toronto Raptors,Cleveland Cavaliers,117,97
2019-12-31,3.29,1.36,Sacramento Kings,Los Angeles Clippers,87,105
2019-12-31,3.73,1.29,Charlotte Hornets,Boston Celtics,92,109
2019-12-31,1.64,2.33,Indiana Pacers,Philadelphia 76ers,115,97
2019-12-31,1.58,2.48,Portland Trail Blazers,Phoenix Suns,116,122
2019-12-31,1.20,4.75,Utah Jazz,Detroit Pistons,104,81
2019-12-31,4.44,1.23,Chicago Bulls,Milwaukee Bucks,102,123
2019-12-31,2.60,1.53,Minnesota Timberwolves,Brooklyn Nets,122,115 
2019-12-31,1.15,5.73,Orlando Magic,Atlanta Hawks,93,101
2019-12-31,6.07,1.14,Washington Wizards,Miami Heat,123,105
2019-12-29,1.48,2.73,Los Angeles Lakers,Dallas Mavericks,108,95
2019-12-29,1.29,3.78,Denver Nuggets,Sacramento Kings,120,115
2019-12-29,1.68,2.25,Memphis Grizzlies,Charlotte Hornets,117,104
2019-12-29,1.47,2.77,New Orleans Pelicans,Houston Rockets,127,112
2019-12-29,1.50,2.69,Toronto Raptors,Oklahoma City Thunder,97,98
2019-12-29,1.29,3.73,Los Angeles Clippers,Utah Jazz,107,120
2019-12-29,2.88,1.44,Portland Trail Blazers,Los Angeles Lakers,120,128
2019-12-29,1.69,2.22,Sacramento Kings,Phoenix Suns,110,112
2019-12-29,5.42,1.17,Golden State Warriors,Dallas Mavericks,121,141
2019-12-29,1.49,2.70,San Antonio Spurs,Detroit Pistons,136,109
2019-12-28,1.38,3.17,Milwaukee Bucks,Orlando Magic,111,100
2019-12-28,1.19,4.91,Chicago Bulls,Atlanta Hawks,116,81
2019-12-28,1.21,4.61,Houston Rockets,Brooklyn Nets,108,98
2019-12-28,1.86,1.99,Miami Heat,Philadelphia 76ers,117,116 
2019-12-28,1.38,3.15,Minnesota Timberwolves,Cleveland Cavaliers,88,94
2019-12-28,2.37,1.62,Washington Wizards,New York Knicks,100,107
2019-12-28,1.33,3.43,Boston Celtics,Toronto Raptors,97,113
2019-12-28,1.82,2.03,New Orleans Pelicans,Indiana Pacers,120,98
2019-12-28,1.22,4.52,Denver Nuggets,Memphis Grizzlies,119,110
2019-12-28,2.40,1.60,Golden State Warriors,Phoenix Suns,105,96
2019-12-28,1.48,2.74,Miami Heat,Indiana Pacers,113,112
2019-12-28,3.43,1.33,Atlanta Hawks,Milwaukee Bucks,86,112
2019-12-28,1.90,1.93,Charlotte Hornets,Oklahoma City Thunder,102,104 
2019-12-28,2.45,1.58,Orlando Magic,Philadelphia 76ers,98,97
2019-12-28,1.07,9.82,Boston Celtics,Cleveland Cavaliers,129,117
2019-12-27,1.45,2.83,Utah Jazz,Portland Trail Blazers,121,115
2019-12-27,1.33,3.48,Sacramento Kings,Minnesota Timberwolves,104,105 
2019-12-27,1.27,4.00,Dallas Mavericks,San Antonio Spurs,102,98
2019-12-27,1.41,3.03,Oklahoma City Thunder,Memphis Grizzlies,97,110
2019-12-27,1.32,3.56,Brooklyn Nets,New York Knicks,82,94
2019-12-27,1.37,3.20,Detroit Pistons,Washington Wizards,132,102
2019-12-26,1.22,4.47,Denver Nuggets,New Orleans Pelicans,100,112
2019-12-26,1.75,2.12,Los Angeles Lakers,Los Angeles Clippers,106,111
2019-12-26,6.30,1.13,Golden State Warriors,Houston Rockets,116,104
2019-12-26,2.31,1.65,Philadelphia 76ers,Milwaukee Bucks,121,109
2019-12-26,2.50,1.57,Toronto Raptors,Boston Celtics,102,118
2019-12-24,1.90,1.91,Golden State Warriors,Minnesota Timberwolves,113,104
2019-12-24,1.42,2.97,Portland Trail Blazers,New Orleans Pelicans,94,102
2019-12-24,3.05,1.41,Sacramento Kings,Houston Rockets,104,113
2019-12-24,2.19,1.71,Phoenix Suns,Denver Nuggets,111,113
2019-12-24,1.95,1.88,Memphis Grizzlies,San Antonio Spurs,115,145
